script,capture_year,digest,r,timestamp,local_file,gated
gamestatwide.asp,2003,VVLQDU6EZNMXQRIORGSHNXP3PEURZ3OS,BS23208,20031108175534,2003_20031108175534_VVLQDU6E.html,no
gamestatwide.asp,2003,I4LGJXIHOPE6WRRGGBESGDFJRL6ET6TW,BS23211,20031108175953,2003_20031108175953_I4LGJXIH.html,no
gamestatwide.asp,2003,EV34JI2EVVTIYQ7VOBUNWGX72CZALW5H,BS23219,20031108180428,2003_20031108180428_EV34JI2E.html,no
gamestatwide.asp,2003,R4YULWHCQGCCMTEP6TP7PMXKZW6QR2CS,BS23228,20031108181138,2003_20031108181138_R4YULWHC.html,no
gamestatwide.asp,2003,EABOAAUONPGJKLLFVX74GAMWGXQMY4YO,BS23301,20031108181741,2003_20031108181741_EABOAAUO.html,no
gamestatwide.asp,2003,FO5OS5OFURIOFHDVDCV5NPYYQL3LT7XC,BS23155,20031108181933,2003_20031108181933_FO5OS5OF.html,no
gamestatwide.asp,2003,WS5B3U3TWKCXRUBOBBRS5XRIJQFI2J7C,BS23154,20031108182023,2003_20031108182023_WS5B3U3T.html,no
gamestatwide.asp,2003,RMWLFHNTLU3SUJOYSWKYBW75Y23E2RMV,BS23166,20031108183231,2003_20031108183231_RMWLFHNT.html,no
gamestatwide.asp,2003,IONOVDU6GW3273XD36PJ4GN6WBXBT6V4,BS23200,20031108184850,2003_20031108184850_IONOVDU6.html,no
gamestatwide.asp,2003,Z2MB6SDMWMPIKWWETE2TCDE2TILGSZLG,BS23201,20031108185023,2003_20031108185023_Z2MB6SDM.html,no
gamestatwide.asp,2003,OYGYY4EDL6EODEBTY675NX73K4J7VNAS,BS23065,20031206020547,2003_20031206020547_OYGYY4ED.html,no
gamestatwide.asp,2003,TEG5MRHNHRT3YDWX7TPUMNSZL7M3CRAN,BS23102,20031219195650,2003_20031219195650_TEG5MRHN.html,no
gamestatwide.asp,2003,TKECEUXE6AWAWXYACXSREQVP7NQXJF3U,BS23181,20031219204847,2003_20031219204847_TKECEUXE.html,no
gamestatwide.asp,2003,GASJVW7JAEINULO3M6A5M32RGHY2QKIQ,BS23174,20031219205037,2003_20031219205037_GASJVW7J.html,no
gamestatwide.asp,2003,JCYNCB2KC7GMCA5ZL2J7CA2MCXG7MIFA,BS23235,20031229001210,2003_20031229001210_JCYNCB2K.html,no
gamestatwide.asp,2003,ONRW2WQP7PPZAZSYA4L7C2B2JNULQXLP,BS23401,20031229003359,2003_20031229003359_ONRW2WQP.html,no
gamestatwide.asp,2003,XGVZZTNOCYEUR6OIJTAEVV5POTLC4S2V,BS23217,20031229011757,2003_20031229011757_XGVZZTNO.html,no
gamestatwide.asp,2004,MG673ZI35DDD4LZ4EMHBN4JYKOIGMIIR,BS23209,20040104230945,2004_20040104230945_MG673ZI3.html,no
gamestatwide.asp,2004,DOON2JIDQKLEGWNJ66IMNLHYFSJR4MGI,BS23206,20040105091545,2004_20040105091545_DOON2JID.html,no
gamestatwide.asp,2004,KRDY7FBMP6DOVUSXUNPOBHPELTSN44RJ,BS23216,20040105092219,2004_20040105092219_KRDY7FBM.html,no
gamestatwide.asp,2004,7HNKXQW4Y7BCT7C3VTR5ZT5OOPXFYZBI,BS23226,20040105092732,2004_20040105092732_7HNKXQW4.html,no
gamestatwide.asp,2004,Q2V7PSTJLCYWVJFI2K556URZC52MY25W,BS23165,20040112232916,2004_20040112232916_Q2V7PSTJ.html,no
gamestatwide.asp,2004,WNASPIZIPCXG6PBJYURV5H4GLQZPZZRW,BS23168,20040112233544,2004_20040112233544_WNASPIZI.html,no
