tranche,key,original_url,timestamp,digest,local_file
B,2305,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2305&e=,20070829035635,BANFVVXFEKTGMWWKFV6ZBVDLT6LRCPKE,2305_20070829035635.html
B,2309,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2309&e=,20170715121256,HWVBACEM4SVUGRAT4CST3T5CWOXLGJQP,2309_20170715121256.html
B,2310,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2310&e=,20070828224208,I7QOWP6B7JYW7HPCPHBP6LR2P7GJCPCL,2310_20070828224208.html
B,2316,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2316&e=,20070828230743,HNWYX7WYC73GPLRPNANERFM5BTUTN3L7,2316_20070828230743.html
B,2317,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2317&e=,20070829040242,YDO7YY23JAIHIJW4NLOXYBDEDZQXBG2C,2317_20070829040242.html
B,2318,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2318&e=,20070829040237,JMOFPYDIH7KOI5DH6P6UDGEAWIYSW6KJ,2318_20070829040237.html
B,2319,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2319&e=,20070829040943,6AL67AVU5TSLYWZJWURIVRHTSDYZNWWG,2319_20070829040943.html
B,2329,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2329&e=,20070828230455,6KMJARCOSRIAI6BDGSNXIE6C6XQVH5KY,2329_20070828230455.html
B,2336,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2336&e=,20170715120119,6W4MCHHZWYJD5QKVDKTEGXAZLEWA45CN,2336_20170715120119.html
B,2339,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2339&e=14,20091209192126,2733PNSGJ3EDBT4SLUDI2KZYIVRXEK4W,2339_20091209192126.html
B,2347,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2347&e=10,20090612033136,WT5R7XB7KR22QJ2LOJVVQWK6KMLIEVYS,2347_20090612033136.html
B,2348,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2348&e=,20091209190628,I2LWFM3PA6FNZWWJZD6ZIJJF6XNNRGJY,2348_20091209190628.html
B,2350,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2350&e=,20090109234256,G3ECH55KVYQRMN7SFPLYMC46ZSDWNJW3,2350_20090109234256.html
B,2352,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2352&e=3,20080229071532,X4UPUXF2M4XJPO2YPKYNMA5NTHWPKIML,2352_20080229071532.html
B,2353,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2353&e=2,20170815063359,6QRXFMTRNSUGCOHZIZIYXKLH6INWKP7S,2353_20170815063359.html
B,2354,http://www.bsnpr.com/jugadores/jugador.asp?id=2354&e=,20170913091629,SWAFJKCWNGA3FR53VI6Z6NGRSU5ZLTKX,2354_20170913091629.html
B,2355,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2355&e=,20170715120725,HLJCRDKQMQUMNSFFOUMZGWR32AVHF55Q,2355_20170715120725.html
B,2356,http://www.bsnpr.com/jugadores/jugador.asp?id=2356&e=,20160203065503,5WVOXOTEBRBHJGH3Q4S5ZY2KDA3JNAFY,2356_20160203065503.html
B,2357,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2357&e=,20080411054840,YG635XDTO3RMXJQIVZXIIXRS5KHFBC3A,2357_20080411054840.html
B,236,http://bsnpr.com:80/jugadores/jugador.asp?id=236&e=,20090830021433,5JRG2MKW4Q264GSXSHINWCU653HIEZGO,236_20090830021433.html
B,2360,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2360&e=,20140122195815,LJO6PZCTYYSSN3F6YXTXJ5E7SN2LW7OK,2360_20140122195815.html
B,2361,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2361&e=,20091206180423,CCHMZPWOCUDOG5VJUA36KLTSZJVMC33M,2361_20091206180423.html
B,2362,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2362&e=,20080411054250,RPURYN2KVEOHT25IQX7QKXA3H35TMU2Y,2362_20080411054250.html
B,2363,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2363&e=,20091209191313,2BBDE2TUJDN7MF2LA2BR46PJLTL6OTDC,2363_20091209191313.html
B,2366,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2366&e=9,20071023193337,IMCTHOSLN2YPRWDVLXBCIO6Y6R4GYFSQ,2366_20071023193337.html
B,2367,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2367&e=,20170801070857,RJZY4JV2MM66G433VC6M736EAOTUIJTY,2367_20170801070857.html
B,2368,http://bsnpr.com:80/jugadores/jugador.asp?id=2368&e=,20090830021438,CTLN52APXF6C5O2RP2ARQJQXNRJJ773A,2368_20090830021438.html
B,2369,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2369&e=,20070828231350,OFQUZLDWYGS6M72JYFV7W6TBXZ75NUIW,2369_20070828231350.html
B,2370,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2370&e=11,20080224155328,EL7BVHHBN4XDM67FPVAP6W74GAYE5CFC,2370_20080224155328.html
B,2371,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2371&e=,20130428000934,HDCNU6TC6JT5KV77WT227QBCV6LUHJSM,2371_20130428000934.html
B,2372,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2372&e=,20090110114223,6D44B4ANZIR7FQO3TWKTVVYRKNULTP4X,2372_20090110114223.html
B,2373,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2373&e=,20091004045450,SLXL7QGC2XOILT44P7DE3TMH6SAFDLEQ,2373_20091004045450.html
B,2374,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2374&e=2,20120506055917,HTNJKDYC5AU4W4Y7XVQK7ZFIFFIKYDRO,2374_20120506055917.html
B,2375,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2375&e=,20170715120003,KXOILHCYVDJGSYNR2R5IWREXAD6RA6HW,2375_20170715120003.html
B,2376,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2376&e=4,20080224060633,S6MGR4AATCIRPV7MG5DCCC7NUHFHNR2I,2376_20080224060633.html
B,2377,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2377&e=,20091209193102,NETWZE7PX67TCPUGSL3SZQCARQSONQAV,2377_20091209193102.html
B,2378,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2378&e=,20080410091501,WAI7CG4UC4CBUO2Q5K2EOA2MIELEMGLP,2378_20080410091501.html
B,238,http://www.bsnpr.com:80/jugadores/jugador.asp?id=238&e=,20080410091503,DORSFGCVBT36XOSVD4ORFSZW4RMM3IF7,238_20080410091503.html
B,2380,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2380&e=,20140122195825,5MFNXWBHR2HJBIJMVBPYKLSKWVCDUNK2,2380_20140122195825.html
B,2381,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2381&e=6,20090418195452,5LGQ7LZTPACNQKUMHMPMJH442HMLQAQC,2381_20090418195452.html
B,2382,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2382&e=,20091209060907,QRWYCTALVSCF3DSIATBPKLBR5U4LD4IX,2382_20091209060907.html
B,2383,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2383&e=,20080210074156,WUJVBVVJCYUT4IL3L7KR75RBFICFDE4M,2383_20080210074156.html
B,2384,http://bsnpr.com:80/jugadores/jugador.asp?id=2384&e=,20090428010047,YFQXTLSI2QMAHBXFDG645F2MJHVGWD2E,2384_20090428010047.html
B,2386,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2386&e=,20170715120336,XJE2C2OURM4QS6TCBVKMS6GPJQ3KNMGQ,2386_20170715120336.html
B,2387,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2387&e=9,20100227001536,GN6WKQTKR2X4MBB4YFDQKOE4ZEQT7SQK,2387_20100227001536.html
B,2389,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2389&e=3,20080229064854,4KZHOTKO4RTMZQY3EZIRTZY53RLS4WWD,2389_20080229064854.html
B,2390,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2390&e=,20090110022609,W3CXIEZSAXPIRWT3S2TRUBFH6KYL22CU,2390_20090110022609.html
B,2391,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2391&e=,20130428000949,FUIFERSBO6NVFW4XKWH6BHGO2WXWXZT2,2391_20130428000949.html
B,2394,http://bsnpr.com:80/jugadores/jugador.asp?id=2394&e=,20090822003200,PKRC4HPEWLR2PQCWIY5PY6TKB4VFMCXL,2394_20090822003200.html
B,2395,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2395&e=13,20080501071037,OGSGLNZYFZ53HUEJGMXCQKBDBH25LOPN,2395_20080501071037.html
B,2397,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2397&e=8,20100224210938,GBP6REMUOYVKRXIYLVEMCOJRUR5I3MA2,2397_20100224210938.html
B,2398,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2398&e=,20091209054931,LQRKNZ74JV3LDWZ5THO4YUVGC3VI2ZDK,2398_20091209054931.html
B,2399,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2399&e=1,20080411054313,ANVNOZVEMTV7LGUTOSUVDBQD6IAAANCO,2399_20080411054313.html
B,2400,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2400&e=,20080411054848,KZIQLIWW2ABQ56Z22UCVSUT72ZP6TIUI,2400_20080411054848.html
B,2402,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2402&e=,20070829040323,5UYY35RD5ABXOXMPAJR5AS33RXSX46RG,2402_20070829040323.html
B,2403,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2403&e=,20070828224439,RFP3W7KWYVMSTMO4OOBR3CUOUX7M5WZN,2403_20070828224439.html
B,2406,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2406&e=,20070930020358,MJ5HH4W2LDTSFVOTEQJV4JIMQ5JHUJEB,2406_20070930020358.html
B,2413,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2413&e=3,20070516105605,7PUWGFHONGBHZ35D2OBI57T2VWMCXNSH,2413_20070516105605.html
B,2415,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2415&e=,20070828223510,XP36SGTPT5UAFFUKODKNQ5GA76AKTDME,2415_20070828223510.html
B,2416,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2416&e=3,20070516093111,W5FUMORTULVNOHKBYRNFXMDWJEY7GUNH,2416_20070516093111.html
B,2417,http://www.bsnpr.com/jugadores/jugador.asp?id=2417&e=,20160121074334,X3KD4FFFCWAGWJI57VNOXE57YXXKT7CN,2417_20160121074334.html
B,242,http://www.bsnpr.com:80/jugadores/jugador.asp?id=242&e=,20070828225703,ZVXPP3I75DDKKS3OHDFEGL56TZHNWD5Q,242_20070828225703.html
B,2421,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2421&e=,20070828230625,OZKMTSBT6FC4OJ7UZYMVFPBD2HCUU74K,2421_20070828230625.html
B,2422,http://bsnpr.com:80/jugadores/jugador.asp?id=2422&e=,20071211102331,U3NY2AIOJKBADFGKIQ7422WKSV7ZW2NK,2422_20071211102331.html
B,2423,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2423&e=,20090619203604,LI44VXFXSSEBNGLSOP33FXMS6ZLBY5IL,2423_20090619203604.html
B,2424,http://bsnpr.com:80/jugadores/jugador.asp?id=2424&e=,20080803172335,3ZYLQPXCTTFRZONXHKWS3X3WNEABM4K5,2424_20080803172335.html
B,2427,http://bsnpr.com:80/jugadores/jugador.asp?id=2427&e=,20071211102347,S7V3HTP42WPYPQILF2USPNCCTJYDNWSA,2427_20071211102347.html
B,2428,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2428&e=,20080210075720,K4YMXMMJDYIIJHNBZ7GSNL7ZQUICKG7T,2428_20080210075720.html
B,2429,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2429&e=,20090110171915,M2ZO4I2DNQQTW42NK54NR6YECXVND5SP,2429_20090110171915.html
B,2430,http://bsnpr.com:80/jugadores/jugador.asp?id=2430&e=,20071011170111,H7FYZX6WYGX5H5APBW55WBF6CDY5B234,2430_20071011170111.html
B,2433,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2433&e=,20070828225201,WSB5ALXUITZHLKD5EXOMMQA6HYMY2N4O,2433_20070828225201.html
B,2434,http://bsnpr.com:80/jugadores/jugador.asp?id=2434&e=,20090428010052,Z2U6BZ7HJMD5OHHG5LUWZSC5CLFQSLC3,2434_20090428010052.html
B,2437,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2437&e=,20080210075733,BJB7DY7G6GFUZ3AXHUUJ6ZV4EQSKL364,2437_20080210075733.html
B,2439,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2439&e=5,20071029203436,L2KHV7BGWH7GH5D3HZ5CPDH5XXSWXLCY,2439_20071029203436.html
B,2442,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2442&e=,20080501092003,ZQ5GXTIL55AILX2TZCS22N3KY43WIHHZ,2442_20080501092003.html
B,2443,http://bsnpr.com:80/jugadores/jugador.asp?id=2443&e=,20080803154231,GBPERXJQVWLDB27UMY6PG32ZG2ENLC7T,2443_20080803154231.html
B,2444,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2444&e=,20090110154610,JOEIP6F5RKBP77CIWEDFM777IL4BMFUY,2444_20090110154610.html
B,2445,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2445&e=,20080409114345,3P3G6ZZ26WX2QXXFWI76PAJEY7VBVQ3N,2445_20080409114345.html
B,2446,http://bsnpr.com:80/jugadores/jugador.asp?id=2446&e=,20080803154235,FGBBXNXPIHX73ENY7SZANWYOWSLWQLUD,2446_20080803154235.html
B,2447,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2447&e=11,20090411102556,4EJHNXAQ2LKRN5ZVJCOZPSFHTS2HPQ6G,2447_20090411102556.html
B,2448,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2448&e=,20080216040614,G5DQI5HWSEFMIHKESDUKNTVMO6RQEL2H,2448_20080216040614.html
B,2449,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2449&e=,20080216040640,NPW5OEW6X7FPAQGXU7QD322HEZLGQ36O,2449_20080216040640.html
B,245,http://www.bsnpr.com:80/jugadores/jugador.asp?id=245&e=,20070828225358,SRA4OFISDKFT2WQLDCAZBX4LYJYBFZ4O,245_20070828225358.html
B,2450,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2450&e=8,20100224210944,74EYDOWJY7ZEDK2ZGFUGOWKEZTXTL7WR,2450_20100224210944.html
B,2451,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2451&e=11,20090612075659,OIDSWWBDMRJCVXBPPYUPTWJTZKZC3JK5,2451_20090612075659.html
B,2452,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2452&e=4,20080422193209,G5WX4A6INQXFSXWYJSLJI5PH7N36DWKX,2452_20080422193209.html
B,2453,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2453&e=,20090110134828,CSVIRTWQG4LO5TLWYEZRGRCLWB3OASRK,2453_20090110134828.html
B,2454,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2454&e=,20080216040828,JFB5WZIPBH56OEU4X2XSUOJXBKDTBAJW,2454_20080216040828.html
B,2455,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2455&e=,20090110125935,767J3ERZWB6PO5YHV3M5VSOHYQSHEDRU,2455_20090110125935.html
B,2456,http://bsnpr.com:80/jugadores/jugador.asp?id=2456&e=,20090830021445,UZQ4C675P3BKEBYPF2PSGETVB4K6HRBZ,2456_20090830021445.html
B,2457,http://bsnpr.com:80/jugadores/jugador.asp?id=2457&e=10,20090521170612,XUFX4DGLJ4OVZCK7Y3TKXGRXPJ43NCYX,2457_20090521170612.html
B,2458,http://bsnpr.com:80/jugadores/jugador.asp?id=2458&e=,20080803172354,KNQVAYQOXC26UOEW2BKIEOUYQ7RFJOLW,2458_20080803172354.html
B,2459,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2459&e=,20170715120008,VXSBQPHI3MK7ZTSRFO2XFFWN5KUX72QG,2459_20170715120008.html
B,2460,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2460&e=,20080501023053,AQTMW7LGG7F5QPYFGGWD7WBPDMXAAG2Z,2460_20080501023053.html
B,2461,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2461&e=,20091209191736,PCVLI45I3THDDGCMNNE4JUUZOR3XBE24,2461_20091209191736.html
B,2462,http://bsnpr.com:80/jugadores/jugador.asp?id=2462&e=,20090428010057,6PKNC2G4WTGOEBVEKIDA7KIX5HBD4E4E,2462_20090428010057.html
B,2463,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2463&e=7,20100310065725,SCMCM2XWKJNBTP72IK5VPWGMVSWFNPUL,2463_20100310065725.html
B,2464,http://bsnpr.com:80/jugadores/jugador.asp?id=2464&e=7,20100310231449,YEELOOSHUQ46ZRHYGWM6XH7OXVRI2CQW,2464_20100310231449.html
B,2465,http://www.bsnpr.com/jugadores/jugador.asp?id=2465,20180406040359,6TBIQQOAZARM7TU73FZMCSUDLRNV2TCQ,2465_20180406040359.html
B,2466,http://www.bsnpr.com/jugadores/jugador.asp?id=2466,20171030002937,TLFDKGO4Z2VDVPJXM3CEPO6GI6KH4XBA,2466_20171030002937.html
B,2467,https://www.bsnpr.com/jugadores/jugador.asp?id=2467&e=7,20260226051411,QDPRPBNBF7FKFD2NJMLQF6Z2IKYO5S7Z,2467_20260226051411.html
B,2468,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2468&e=,20091004044729,6DEXR2N7OOL4NLAASHKYBACVP33O73BP,2468_20091004044729.html
B,2469,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2469&e=,20090911012349,RMA324ETMMOMLYXBEVVNNE7AZFQTJZ5O,2469_20090911012349.html
B,2470,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2470&e=,20080301172026,NQ6SUXWGJKCQG7RXDE5HURDK7FIYKLCA,2470_20080301172026.html
B,2471,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2471&e=,20080501045919,JSQ7X5R7SDEAOFCJ2KQPQ7ELFRGLTXAV,2471_20080501045919.html
B,2472,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2472&e=,20080501045926,U3NFG6S5VT3HBGNNJUPTMQRIOH76QTZF,2472_20080501045926.html
B,2473,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2473&e=,20090110033438,EZQWVAP4SPYU7CBWN7IFW3C4VIYFTKTH,2473_20090110033438.html
B,2474,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2474&e=,20080301172047,6AJL32KJXSPGFBBMLVQIUNLKHJOCVRF6,2474_20080301172047.html
B,2475,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2475&e=,20090517060133,BECERWNTOILGFVQVEOP76PE4IX3HEGBV,2475_20090517060133.html
B,2476,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2476&e=2,20170817054943,5YXS2B3HGKJ5YGI6HJWO2QOENFMQAH5W,2476_20170817054943.html
B,2477,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2477&e=,20080501045931,BSTR4WHVT5WZHNOBDNQJN3QNCMDOC6HX,2477_20080501045931.html
B,2478,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2478&e=,20080501024030,POBCVLC4CZHTXYSCE4ZEXJWYOOAVG6CD,2478_20080501024030.html
B,2479,http://bsnpr.com:80/jugadores/jugador.asp?id=2479&e=,20080802002108,YQZJE56TAAWPGH7XWGCEYDGPSDI6JNKD,2479_20080802002108.html
B,248,http://www.bsnpr.com:80/jugadores/jugador.asp?id=248&e=,20070829035334,7T6A4CIAN2XOPFH2PHDX66GQYDZJGKD7,248_20070829035334.html
B,2480,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2480&e=,20080501045936,ZWFPS3QGK3T7VG5WYMY6SRKCCQE3L2ZW,2480_20080501045936.html
B,2481,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2481&e=,20080501023147,ZT2UP6ESHD7NMXCBJJWA4XCZNPYCEIW2,2481_20080501023147.html
B,2482,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2482&e=11,20090419094650,RGQE7VANHV6DPABGYAGPRPHYBEP7IC4R,2482_20090419094650.html
B,2484,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2484&e=,20090312023734,X3IPFEXF5QSEFTBF7BVQBS7UHGZJXMQG,2484_20090312023734.html
B,2485,http://bsnpr.com:80/jugadores/jugador.asp?id=2485&e=,20080803154301,JEV2CTSNWITJVWJ57UEL6KD6BXA3HI3P,2485_20080803154301.html
B,2486,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2486&e=14,20090414212531,P34HBV2ZIMIFCUX3PDMKKB6STFFCZIVU,2486_20090414212531.html
B,2487,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2487&e=,20090110012108,AG5BVET5GEGXR5QHQJ6FZCMCVTNC5IRR,2487_20090110012108.html
B,2488,http://bsnpr.com:80/jugadores/jugador.asp?id=2488&e=,20080803145145,JC7J43GOFDAA52E5E26CFSTV7S3PSYK4,2488_20080803145145.html
B,2490,https://www.bsnpr.com/jugadores/jugador.asp?id=2490&e,20181209165801,D67W5DIKUDCGYO5DK66GXD3OYKYTJUCZ,2490_20181209165801.html
B,2491,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2491&e=,20080313213728,XWCAFXAIWEORWOQJGMZTL65UXNM525RT,2491_20080313213728.html
B,2492,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2492&e=,20080522055344,CHRXETQ7VTMUI2CBTKMKQVN2T7WJYG7M,2492_20080522055344.html
B,2493,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2493&e=,20080522094622,AQKB5EQKBORSOH5UB2VY52QSQZ7FFXN6,2493_20080522094622.html
B,2494,https://www.bsnpr.com/jugadores/jugador.asp?id=2494,20191209174632,AKS65SJCBLWMSEPLCPEUK2YXNQKINZO6,2494_20191209174632.html
B,2495,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2495&e=,20080522055339,PLCNNJLMSWJQAIBLTY655EEU4OM7DPDI,2495_20080522055339.html
B,2496,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2496&e=,20080522055446,EOU5C5GEG3XFVL7NCSMDVOBPVEHNZ6EY,2496_20080522055446.html
B,2499,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2499&e=,20090110034657,TSLTUDQE3OJXXADMWH4QSSDATMGF3YIO,2499_20090110034657.html
B,2500,http://bsnpr.com:80/jugadores/jugador.asp?id=2500&e=,20080803145150,42DNIDE25RD52AJL5JXX7C5CUMVJRSA7,2500_20080803145150.html
B,2501,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2501&e=,20080401194209,F343EMJBEMQCBEQFJHYYFHPLRSHMN6BT,2501_20080401194209.html
B,2502,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2502&e=,20090110024719,D3B3MUJSXDI4CRB7K4WTRM6SIQRHFFQC,2502_20090110024719.html
B,2504,http://bsnpr.com:80/jugadores/jugador.asp?id=2504&e=,20080803162405,LBCT4RQXHLBCT6QPVFVHP2X6HHZVMJAX,2504_20080803162405.html
B,2505,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2505&e=,20090110012113,XKEUXMUTJBAN53W3HTHBHEDTSYMM7OYV,2505_20090110012113.html
B,2506,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2506&e=10,20080502175529,6EFGTH5FU6Q6VNOARP3O7TWCXEMSDZM2,2506_20080502175529.html
B,2507,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2507&e=,20090110125941,P7QJJYSQ4T4JCA5U7EP7MI5LHWK6GHHW,2507_20090110125941.html
B,2509,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2509&e=,20090110160201,BRPX7EPFKHBLWT7FPVXAGJGENZGSDH4P,2509_20090110160201.html
B,251,http://www.bsnpr.com:80/jugadores/jugador.asp?id=251&e=11,20080224181618,XSS3VAQ6WPE6LTR2TFOA5DQHFGIRZEKF,251_20080224181618.html
B,2510,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2510&e=2,20080528032146,UMNEI6SIHPY5WK3DFBC4NNJ7N6S6L5C4,2510_20080528032146.html
B,2511,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2511&e=,20140122195852,5FM4CDVKBCY7YJLMFSQES7KOLYQWDKSW,2511_20140122195852.html
B,2512,http://bsnpr.com:80/jugadores/jugador.asp?id=2512&e=,20080803154720,E4HIGCQH4QG7KDO4O6Z5CI36GOGYHKBZ,2512_20080803154720.html
B,2513,http://www.bsnpr.com/jugadores/jugador.asp?id=2513,20171107003423,SWAW5OXNV6GOBIBIJU4KF2Y5LBAJDHH7,2513_20171107003423.html
B,2514,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2514&e=2,20170816124026,N7VSF36LBQ75JXEDEUXSVOSB2TVLBMIT,2514_20170816124026.html
B,2516,https://www.bsnpr.com/jugadores/jugador.asp?id=2516&e=20,20180928145121,5BR5ME2NYUQRHZ3ZOVP4ZXVDGMNZGYBN,2516_20180928145121.html
B,2517,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2517&e=,20170715123534,OGWCJTTJNOLARYBMAUIL5ZIEIY74BTWY,2517_20170715123534.html
B,2519,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2519&e=,20090110014044,LWYCKEHPEY7YBXSSVDKPAUXMQTYJGXLC,2519_20090110014044.html
B,252,http://www.bsnpr.com:80/jugadores/jugador.asp?id=252&e=,20070829042530,JV5GUFLPSPPBCW3NWSQTEZTEFZHMJTV4,252_20070829042530.html
B,2520,http://bsnpr.com:80/jugadores/jugador.asp?id=2520&e=,20080803162425,OMFQEHLF6MEN7BDDKUPRHCLUNSEXLTHU,2520_20080803162425.html
B,2521,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2521&e=,20170811065308,BNMX3KFBGS3NMCEWWAK75726GDO6NFEZ,2521_20170811065308.html
B,2522,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2522&e=,20090109230918,MW4PIJPVTN67NII2BM7FBOBTR2XM2ERA,2522_20090109230918.html
B,2555,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2555&e=,20170801070120,YGKWLGIFN5C674NMV62HS4NCZTHI57OS,2555_20170801070120.html
B,2556,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2556&e=,20170801070124,T53FH3F72AQEDV57ZZZDUFXFU7LOD2SV,2556_20170801070124.html
B,2557,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2557&e=7,20090621135955,V5NAAKJXYC5UL4V3KSNIPV3LLG7Z5CNC,2557_20090621135955.html
B,2558,http://bsnpr.com:80/jugadores/jugador.asp?id=2558&e=,20090830021453,XRI5DJN4B5DCYBZY6DDK6VLIDUGO3AGA,2558_20090830021453.html
B,2559,https://www.bsnpr.com/jugadores/jugador.asp?id=2559,20181029071612,DRALVIU3WMJNBHNRGXQVQ4T37LZZZIM4,2559_20181029071612.html
B,2560,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2560&e=,20170715120730,RFKNHGKD3IJQABJSPCP4FEQF72XYQTVZ,2560_20170715120730.html
B,2561,http://bsnpr.com:80/jugadores/jugador.asp?id=2561&e=,20090830021503,Q5CX7D4ZCV2WN5BQURMQ5FG2GTZLNBY2,2561_20090830021503.html
B,2562,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2562&e=6,20090418195716,2WUEAZFIMOLTY3QX2S2VC34CMG7ST6FF,2562_20090418195716.html
