key,original_url,timestamp,digest,roster_team,local_file
DFPLWSZWRXWGUOELYJI2SR4PHZZGHRQE,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462736RX0R&e=,20050322103144,DFPLWSZWRXWGUOELYJI2SR4PHZZGHRQE,,DFPLWSZWRXWGUOELYJI2SR4PHZZGHRQE.html
DFW7IQ73775YMSX2TMEGNRYC3JUKWWC6,http://www.bsnpr.com:80/jugador05.asp?r2=462706RWZV&e=COAMO,20050321232807,DFW7IQ73775YMSX2TMEGNRYC3JUKWWC6,COAMO,DFW7IQ73775YMSX2TMEGNRYC3JUKWWC6.html
DHVSMLP5GU4B644QNWNJCUEYWCZIWBF6,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462736RX0R&e=ARECIBO,20050908103131,DHVSMLP5GU4B644QNWNJCUEYWCZIWBF6,ARECIBO,DHVSMLP5GU4B644QNWNJCUEYWCZIWBF6.html
DIVYSQCK3MGE7XXUEHIPQE4BFLF7DUTC,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462666RWXU&e=,20050321232546,DIVYSQCK3MGE7XXUEHIPQE4BFLF7DUTC,,DIVYSQCK3MGE7XXUEHIPQE4BFLF7DUTC.html
DJKDMOUE26GUATGWXREBO746BTLOIDAX,http://www.bsnpr.com:80/jugador05.asp?r2=462766RX26&e=ARECIBO,20050321233015,DJKDMOUE26GUATGWXREBO746BTLOIDAX,ARECIBO,DJKDMOUE26GUATGWXREBO746BTLOIDAX.html
DKVFRUTMGZAN5EHNNTY7AC2WYJAKFHLY,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=VNRVHEXWCD&e=SANTURCE,20050415172911,DKVFRUTMGZAN5EHNNTY7AC2WYJAKFHLY,SANTURCE,DKVFRUTMGZAN5EHNNTY7AC2WYJAKFHLY.html
DOANE5JKCPAYTGIWPADLHWEATCFC6NDT,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=MJPRZLCMZJ&e=,20050322231229,DOANE5JKCPAYTGIWPADLHWEATCFC6NDT,,DOANE5JKCPAYTGIWPADLHWEATCFC6NDT.html
DSECFC3KBJK3I2JK3L54QJF4JFTHXOHB,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462716RX02&e=COAMO,20050414064627,DSECFC3KBJK3I2JK3L54QJF4JFTHXOHB,COAMO,DSECFC3KBJK3I2JK3L54QJF4JFTHXOHB.html
DSU63IG4DDKHPJU7NA4BRA7XTO5VXRRA,http://www.bsnpr.com:80/jugador05.asp?r2=462766RX28&e=PONCE,20050321233337,DSU63IG4DDKHPJU7NA4BRA7XTO5VXRRA,PONCE,DSU63IG4DDKHPJU7NA4BRA7XTO5VXRRA.html
DTENSKCFQMFBU7SMVCYJCHLGMX7VTSVI,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462756RX20&e=ARECIBO,20061119234706,DTENSKCFQMFBU7SMVCYJCHLGMX7VTSVI,ARECIBO,DTENSKCFQMFBU7SMVCYJCHLGMX7VTSVI.html
DUVLAN24BYOWL4ZNXWM64FF3PZFIL7VN,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=UXVQBCKQAR&e=CAROLINA,20050415172903,DUVLAN24BYOWL4ZNXWM64FF3PZFIL7VN,CAROLINA,DUVLAN24BYOWL4ZNXWM64FF3PZFIL7VN.html
DVYZTHFARI6NCHY3EEAEMCQSQR46ITTL,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=LCLADCPJBV&e=,20050322230903,DVYZTHFARI6NCHY3EEAEMCQSQR46ITTL,,DVYZTHFARI6NCHY3EEAEMCQSQR46ITTL.html
DWJQOISYMBLL2QDCMN5LPMUK2VUVE33C,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462786RX39&e=SAN%20GERMAN,20061119234450,DWJQOISYMBLL2QDCMN5LPMUK2VUVE33C,SAN GERMAN,DWJQOISYMBLL2QDCMN5LPMUK2VUVE33C.html
DYNOQ6ANCPCZK6GZBWA5DFIDBYIBRUOC,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462696RWZ4&e=ISABELA,20050414064928,DYNOQ6ANCPCZK6GZBWA5DFIDBYIBRUOC,ISABELA,DYNOQ6ANCPCZK6GZBWA5DFIDBYIBRUOC.html
DYTEIMFOTMYNZXTCJPS3LLZV7MKWURHW,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462706RWZT&e=COAMO,20050414064452,DYTEIMFOTMYNZXTCJPS3LLZV7MKWURHW,COAMO,DYTEIMFOTMYNZXTCJPS3LLZV7MKWURHW.html
E2IQRQX2UW7SQMJJSDKX7CEIOMDJUW4Q,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=WCUDOVMNAR&e=QUEBRADILLAS,20050415172935,E2IQRQX2UW7SQMJJSDKX7CEIOMDJUW4Q,QUEBRADILLAS,E2IQRQX2UW7SQMJJSDKX7CEIOMDJUW4Q.html
E2RTTN73VNXALRAYJ2VBUYCQULVHWT4O,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=RQHBJHFUYT&e=,20050322231237,E2RTTN73VNXALRAYJ2VBUYCQULVHWT4O,,E2RTTN73VNXALRAYJ2VBUYCQULVHWT4O.html
E3GRC5IEI4GWEJNZWWDLI3KY72YESSTG,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=WCUDOVMNAR&e=QUEBRADILLAS,20061119235042,E3GRC5IEI4GWEJNZWWDLI3KY72YESSTG,QUEBRADILLAS,E3GRC5IEI4GWEJNZWWDLI3KY72YESSTG.html
E74MRYIRUUUED7SZUVAAA6G4N3EYSEJM,http://www.bsnpr.com:80/jugador05.asp?r2=NCATVSVOSZ&e=MAYAGUEZ,20050326204835,E74MRYIRUUUED7SZUVAAA6G4N3EYSEJM,MAYAGUEZ,E74MRYIRUUUED7SZUVAAA6G4N3EYSEJM.html
EAFX57EF4BYBLUXUIN7PXMKAM72HFD33,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462766RX26&e=,20050322103719,EAFX57EF4BYBLUXUIN7PXMKAM72HFD33,,EAFX57EF4BYBLUXUIN7PXMKAM72HFD33.html
EAY7Z7Q7BBAF5RUPS2SQEBMTNPUSR6JU,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462666RWXR&e=ARECIBO,20050414064940,EAY7Z7Q7BBAF5RUPS2SQEBMTNPUSR6JU,ARECIBO,EAY7Z7Q7BBAF5RUPS2SQEBMTNPUSR6JU.html
EGQ7HPT4F3V5MX755LKRBXOKCNCXDKVV,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462746RX16&e=ARECIBO,20061119234805,EGQ7HPT4F3V5MX755LKRBXOKCNCXDKVV,ARECIBO,EGQ7HPT4F3V5MX755LKRBXOKCNCXDKVV.html
EHVDF6Z3IQXYAHZNVJU73AJH5VSWRCVF,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462726RX0F&e=QUEBRADILLAS,20061119234016,EHVDF6Z3IQXYAHZNVJU73AJH5VSWRCVF,QUEBRADILLAS,EHVDF6Z3IQXYAHZNVJU73AJH5VSWRCVF.html
ELFH33SQDWZILTUI6GJSTTID3K5R7GH7,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462696RWZ9&e=ISABELA,20050414064547,ELFH33SQDWZILTUI6GJSTTID3K5R7GH7,ISABELA,ELFH33SQDWZILTUI6GJSTTID3K5R7GH7.html
EN2T5OQ2XFUQUXMGLZTPQMIQP6ZGDRSD,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462696RWZA&e=SAN%20GERMAN,20061119235156,EN2T5OQ2XFUQUXMGLZTPQMIQP6ZGDRSD,SAN GERMAN,EN2T5OQ2XFUQUXMGLZTPQMIQP6ZGDRSD.html
ENM6C6YILXXZQZCZ63I3NMWT265PCQRY,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462666RWY3&e=BAYAMON,20050414064920,ENM6C6YILXXZQZCZ63I3NMWT265PCQRY,BAYAMON,ENM6C6YILXXZQZCZ63I3NMWT265PCQRY.html
EO7QZMUSHN4VN3Y3BMXVAGHTS43RSLVA,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462666RWXU&e=ARECIBO,20050414064844,EO7QZMUSHN4VN3Y3BMXVAGHTS43RSLVA,ARECIBO,EO7QZMUSHN4VN3Y3BMXVAGHTS43RSLVA.html
EOCYZYTDKAY2PZQWYOR6V6LPKZP5Q5CC,http://www.bsnpr.com:80/jugador05.asp?r2=EIPBMRZZXC&e=SANTURCE,20050321233345,EOCYZYTDKAY2PZQWYOR6V6LPKZP5Q5CC,SANTURCE,EOCYZYTDKAY2PZQWYOR6V6LPKZP5Q5CC.html
EQHBXJP34WVEZ4K7ZXSSHWJUCVMGYFOF,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=APGOREFZVT&e=CAYEY,20061119234817,EQHBXJP34WVEZ4K7ZXSSHWJUCVMGYFOF,CAYEY,EQHBXJP34WVEZ4K7ZXSSHWJUCVMGYFOF.html
ERFS26B6BUSB37UKK6RCRGMCYQBCRWLY,http://www.bsnpr.com:80/jugador05.asp?r2=TLRPRTYNXO&e=PONCE,20050321233020,ERFS26B6BUSB37UKK6RCRGMCYQBCRWLY,PONCE,ERFS26B6BUSB37UKK6RCRGMCYQBCRWLY.html
ERXKVWEG5VPOLW25C3TRZCHMSNYTCWD6,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462676RWYB&e=SAN%20GERMAN,20061119234427,ERXKVWEG5VPOLW25C3TRZCHMSNYTCWD6,SAN GERMAN,ERXKVWEG5VPOLW25C3TRZCHMSNYTCWD6.html
ETMF5TAFXCVBWNTFSAF6SEYPFXKZ3MQY,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=VUWFEZRURI&e=CAYEY,20061119235821,ETMF5TAFXCVBWNTFSAF6SEYPFXKZ3MQY,CAYEY,ETMF5TAFXCVBWNTFSAF6SEYPFXKZ3MQY.html
EUKWPEZ277NYZZAIVHBFVAWVZKWGZYLQ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462756RX1P&e=CAYEY,20050414064715,EUKWPEZ277NYZZAIVHBFVAWVZKWGZYLQ,CAYEY,EUKWPEZ277NYZZAIVHBFVAWVZKWGZYLQ.html
EYO7DMFJ3VOHM3PG764DEOBWD3SF7BEA,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462736RX0Z&e=BAYAMON,20050913032439,EYO7DMFJ3VOHM3PG764DEOBWD3SF7BEA,BAYAMON,EYO7DMFJ3VOHM3PG764DEOBWD3SF7BEA.html
EYYW6ERDAJ7P7TG4DHROCCT6XXE5LBSY,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462796RX3O&e=SANTURCE,20050414065124,EYYW6ERDAJ7P7TG4DHROCCT6XXE5LBSY,SANTURCE,EYYW6ERDAJ7P7TG4DHROCCT6XXE5LBSY.html
F26T3CUKQ2KF54BYWI2SVWSVJFDGLOPZ,http://www.bsnpr.com:80/jugador05.asp?r2=462786RX37&e=MAYAGUEZ,20050326204941,F26T3CUKQ2KF54BYWI2SVWSVJFDGLOPZ,MAYAGUEZ,F26T3CUKQ2KF54BYWI2SVWSVJFDGLOPZ.html
F3JJTM3ETOIMLFT33RKMN23ZIIWL3BB3,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462726RX0H&e=CAYEY,20061119235340,F3JJTM3ETOIMLFT33RKMN23ZIIWL3BB3,CAYEY,F3JJTM3ETOIMLFT33RKMN23ZIIWL3BB3.html
F3TBGAC33X6MY6JU5C4N5543COTSKJEB,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=TLRPRTYNXO&e=,20050322231047,F3TBGAC33X6MY6JU5C4N5543COTSKJEB,,F3TBGAC33X6MY6JU5C4N5543COTSKJEB.html
F5GH3NEYAO3LAOYKDMXZXJK4OBG7XNI7,http://www.bsnpr.com:80/jugador05.asp?r2=462746RX1L&e=PONCE,20050321233208,F5GH3NEYAO3LAOYKDMXZXJK4OBG7XNI7,PONCE,F5GH3NEYAO3LAOYKDMXZXJK4OBG7XNI7.html
F6PIMKEWISKC4RABWYOIDDR33ASCZG3O,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462796RX3L&e=,20050322231133,F6PIMKEWISKC4RABWYOIDDR33ASCZG3O,,F6PIMKEWISKC4RABWYOIDDR33ASCZG3O.html
F7BRTFVOGBOS454DFEXRHICALG6XOIUD,http://www.bsnpr.com:80/jugador05.asp?r2=OLQUXXXGVB&e=PONCE,20050321233425,F7BRTFVOGBOS454DFEXRHICALG6XOIUD,PONCE,F7BRTFVOGBOS454DFEXRHICALG6XOIUD.html
F7VUPWJHTRVIUNXBDEIHMSTUV4REZGOF,http://www.bsnpr.com:80/jugador05.asp?r2=VFKKIUTCCX&e=COAMO,20050321233451,F7VUPWJHTRVIUNXBDEIHMSTUV4REZGOF,COAMO,F7VUPWJHTRVIUNXBDEIHMSTUV4REZGOF.html
F7VWCN3MM754NX6W3NAYGXCXTKYJ3FGF,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462736RX0R&e=ARECIBO,20050414065016,F7VWCN3MM754NX6W3NAYGXCXTKYJ3FGF,ARECIBO,F7VWCN3MM754NX6W3NAYGXCXTKYJ3FGF.html
FAB75MY6J6NESN47KPZC656PTHVEVWE5,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462676RWYH&e=CAGUAS,20050414064852,FAB75MY6J6NESN47KPZC656PTHVEVWE5,CAGUAS,FAB75MY6J6NESN47KPZC656PTHVEVWE5.html
FBPZUDNBEIARM7YBE7QIJQ6FNDCR7ZVR,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462766RX2A&e=,20050322103542,FBPZUDNBEIARM7YBE7QIJQ6FNDCR7ZVR,,FBPZUDNBEIARM7YBE7QIJQ6FNDCR7ZVR.html
FDPIQMQ5BBTJ4C262AJNLHNOEEP6LQ2E,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=GPJZCWMDJH&e=ISABELA,20050415172727,FDPIQMQ5BBTJ4C262AJNLHNOEEP6LQ2E,ISABELA,FDPIQMQ5BBTJ4C262AJNLHNOEEP6LQ2E.html
FDQHOOKLKFKZ45MSHXBLLFXR7TXLTLU2,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462706RWZV&e=,20050322102923,FDQHOOKLKFKZ45MSHXBLLFXR7TXLTLU2,,FDQHOOKLKFKZ45MSHXBLLFXR7TXLTLU2.html
FFAQBVZT6G6PLT2ZLHG644ORUDGXM2JL,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462736RX0S&e=BAYAMON,20061119235217,FFAQBVZT6G6PLT2ZLHG644ORUDGXM2JL,BAYAMON,FFAQBVZT6G6PLT2ZLHG644ORUDGXM2JL.html
FGIH3JYB32C35B55SMSQNRMTA3GTL3X7,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462756RX1V&e=PONCE,20050414065003,FGIH3JYB32C35B55SMSQNRMTA3GTL3X7,PONCE,FGIH3JYB32C35B55SMSQNRMTA3GTL3X7.html
FJVZMUZEQNWSJE6RHWHNXYZZAIGECINH,http://www.bsnpr.com:80/jugador05.asp?r2=462776RX2X&e=ARECIBO,20050321232647,FJVZMUZEQNWSJE6RHWHNXYZZAIGECINH,ARECIBO,FJVZMUZEQNWSJE6RHWHNXYZZAIGECINH.html
FLDCC6ZGD7NHKQHKSOM5WMBIOE2S6YJS,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462696RWZ6&e=,20050322103102,FLDCC6ZGD7NHKQHKSOM5WMBIOE2S6YJS,,FLDCC6ZGD7NHKQHKSOM5WMBIOE2S6YJS.html
FNXEUCYFN5IALYTPIKSHEZ33TUE4LFWT,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462766RX27&e=,20050322102608,FNXEUCYFN5IALYTPIKSHEZ33TUE4LFWT,,FNXEUCYFN5IALYTPIKSHEZ33TUE4LFWT.html
FO7SAXZU2OYXE42VN2K75MP3OMFVQGBZ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462706RWZX&e=CAROLINA,20050414065055,FO7SAXZU2OYXE42VN2K75MP3OMFVQGBZ,CAROLINA,FO7SAXZU2OYXE42VN2K75MP3OMFVQGBZ.html
FRLBQXW7E4CB6ZJTKTIRSPMTN3J4AHD5,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=PVUKUVMQOM&e=,20050322230652,FRLBQXW7E4CB6ZJTKTIRSPMTN3J4AHD5,,FRLBQXW7E4CB6ZJTKTIRSPMTN3J4AHD5.html
FS6X4OVI77IRP6SC2NNFYAHMFPY5FVCX,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462766RX2B&e=QUEBRADILLAS,20050414065224,FS6X4OVI77IRP6SC2NNFYAHMFPY5FVCX,QUEBRADILLAS,FS6X4OVI77IRP6SC2NNFYAHMFPY5FVCX.html
FTX5Z4IHQBHVDV4GBLAC5NYQJSCYOMBJ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462696RWZA&e=SAN+GERMAN,20050914031839,FTX5Z4IHQBHVDV4GBLAC5NYQJSCYOMBJ,SAN GERMAN,FTX5Z4IHQBHVDV4GBLAC5NYQJSCYOMBJ.html
FW7JF4HI4RP5UD5PJCVJBI37KLIV3K4E,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=XVBVQZAAGU&e=BAYAMON,20061119235335,FW7JF4HI4RP5UD5PJCVJBI37KLIV3K4E,BAYAMON,FW7JF4HI4RP5UD5PJCVJBI37KLIV3K4E.html
FYE6EAYKLXFM7PQKULQLAJ4ABQ2GH2Q4,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462656RWXM&e=,20050321233159,FYE6EAYKLXFM7PQKULQLAJ4ABQ2GH2Q4,,FYE6EAYKLXFM7PQKULQLAJ4ABQ2GH2Q4.html
G2H2DVZKZKNEM5VPPNOU6NOSBGT5CT24,http://www.bsnpr.com:80/jugador05.asp?r2=462666RWY3&e=BAYAMON,20050321040716,G2H2DVZKZKNEM5VPPNOU6NOSBGT5CT24,BAYAMON,G2H2DVZKZKNEM5VPPNOU6NOSBGT5CT24.html
G53YOCAD37SXDF3Z5UNY4OWCZXU6FPN3,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=NCATVSVOSZ&e=MAYAGUEZ,20061119235150,G53YOCAD37SXDF3Z5UNY4OWCZXU6FPN3,MAYAGUEZ,G53YOCAD37SXDF3Z5UNY4OWCZXU6FPN3.html
G5QSKXWUB6KMBE5EAJ7OKIHPI5ZTGGRD,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=SDSYGKXYYO&e=,20050322230853,G5QSKXWUB6KMBE5EAJ7OKIHPI5ZTGGRD,,G5QSKXWUB6KMBE5EAJ7OKIHPI5ZTGGRD.html
GA6WL3CEFUAYCCK6Z4XZDHSMGXFNNJUQ,http://www.bsnpr.com:80/jugador05.asp?r2=462716RX05&e=COAMO,20050321233210,GA6WL3CEFUAYCCK6Z4XZDHSMGXFNNJUQ,COAMO,GA6WL3CEFUAYCCK6Z4XZDHSMGXFNNJUQ.html
GDKPHSQ3UUEQ2YFLKHYKARCQCNQX7LMO,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462786RX35&e=,20050322230600,GDKPHSQ3UUEQ2YFLKHYKARCQCNQX7LMO,,GDKPHSQ3UUEQ2YFLKHYKARCQCNQX7LMO.html
GEV3GNNGS7TUXV44SPZII4R6R5QMERTT,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=MZVWRLQGJV&e=,20050322230926,GEV3GNNGS7TUXV44SPZII4R6R5QMERTT,,GEV3GNNGS7TUXV44SPZII4R6R5QMERTT.html
GGXP4NPKR6PPODCMTARG6PQLB5E4XDFX,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462796RX3N&e=SANTURCE,20050414065119,GGXP4NPKR6PPODCMTARG6PQLB5E4XDFX,SANTURCE,GGXP4NPKR6PPODCMTARG6PQLB5E4XDFX.html
GGYYSOGOO77CX4FMZXNIFOEBTN75VOJI,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462656RWXM&e=ARECIBO,20050905150921,GGYYSOGOO77CX4FMZXNIFOEBTN75VOJI,ARECIBO,GGYYSOGOO77CX4FMZXNIFOEBTN75VOJI.html
GH2J2DLSKRLWG2Z42OD3IHXFJAO5HITC,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462726RX0N&e=ISABELA,20061119234328,GH2J2DLSKRLWG2Z42OD3IHXFJAO5HITC,ISABELA,GH2J2DLSKRLWG2Z42OD3IHXFJAO5HITC.html
GI7S6WXFRRBQITMB2S7V32B5GOEZUSWZ,http://www.bsnpr.com:80/jugador05.asp?r2=462726RX0Q&e=BAYAMON,20050321233458,GI7S6WXFRRBQITMB2S7V32B5GOEZUSWZ,BAYAMON,GI7S6WXFRRBQITMB2S7V32B5GOEZUSWZ.html
GJ7GADG4ISTLLJ22JN2MNFH6YZA66HO2,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462776RX2X&e=ARECIBO,20050414065044,GJ7GADG4ISTLLJ22JN2MNFH6YZA66HO2,ARECIBO,GJ7GADG4ISTLLJ22JN2MNFH6YZA66HO2.html
GKW25IVP5BODR3UT7KVBZIBJ7622RNBD,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=FEIBBITGCL&e=,20050322231350,GKW25IVP5BODR3UT7KVBZIBJ7622RNBD,,GKW25IVP5BODR3UT7KVBZIBJ7622RNBD.html
GNC4TCTAMUBMABYQ65GQQBHISWVPD5DD,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462736RX10&e=,20050322103402,GNC4TCTAMUBMABYQ65GQQBHISWVPD5DD,,GNC4TCTAMUBMABYQ65GQQBHISWVPD5DD.html
GRF46HSM2V63U7GSWX3LS65SVC6YBV3T,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462676RWYG&e=BAYAMON,20061119234212,GRF46HSM2V63U7GSWX3LS65SVC6YBV3T,BAYAMON,GRF46HSM2V63U7GSWX3LS65SVC6YBV3T.html
GRKEVBJL2QJDCGBUDB43D5VIWT26AENK,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462666RWY2&e=BAYAMON,20061119235312,GRKEVBJL2QJDCGBUDB43D5VIWT26AENK,BAYAMON,GRKEVBJL2QJDCGBUDB43D5VIWT26AENK.html
GSZKXHN4C6KGQ6FFV5FQ6Y576RYFQXWH,http://www.bsnpr.com:80/jugador05.asp?r2=462746RX16&e=ARECIBO,20050321233233,GSZKXHN4C6KGQ6FFV5FQ6Y576RYFQXWH,ARECIBO,GSZKXHN4C6KGQ6FFV5FQ6Y576RYFQXWH.html
GUHS55MYOHKHUNQMUDX6UFNSGLBXG5HB,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=FEIBBITGCL&e=CAROLINA,20061119235454,GUHS55MYOHKHUNQMUDX6UFNSGLBXG5HB,CAROLINA,GUHS55MYOHKHUNQMUDX6UFNSGLBXG5HB.html
GV5PIG6KANYRHBIWMQDPAOHHULF37ZGK,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462726RX0P&e=ISABELA,20050414064944,GV5PIG6KANYRHBIWMQDPAOHHULF37ZGK,ISABELA,GV5PIG6KANYRHBIWMQDPAOHHULF37ZGK.html
GVRR2WZQYWJMYU2ELN6CHH2YFIG5LQ2Z,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=MDABMRDBYG&e=,20050322230649,GVRR2WZQYWJMYU2ELN6CHH2YFIG5LQ2Z,,GVRR2WZQYWJMYU2ELN6CHH2YFIG5LQ2Z.html
GXY675JVLR2VSM3YQEAOV3NNDBN3EXNN,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=APGOREFZVT&e=CAYEY,20050904200222,GXY675JVLR2VSM3YQEAOV3NNDBN3EXNN,CAYEY,GXY675JVLR2VSM3YQEAOV3NNDBN3EXNN.html
GXZDWTXJQ5JJE6KGYFUJLXAYKEQG3ARQ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=VQWQOZOXGV&e=PONCE,20050415172811,GXZDWTXJQ5JJE6KGYFUJLXAYKEQG3ARQ,PONCE,GXZDWTXJQ5JJE6KGYFUJLXAYKEQG3ARQ.html
GZOOYXX2SBKZBUUOH2WR36THU2RZPUP5,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462676RWYH&e=CAGUAS,20061119234918,GZOOYXX2SBKZBUUOH2WR36THU2RZPUP5,CAGUAS,GZOOYXX2SBKZBUUOH2WR36THU2RZPUP5.html
H2LV7NFA7MSG6I2JSPK4JV5KPNLNXVJN,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462716RX01&e=CAROLINA,20050414064724,H2LV7NFA7MSG6I2JSPK4JV5KPNLNXVJN,CAROLINA,H2LV7NFA7MSG6I2JSPK4JV5KPNLNXVJN.html
H4HALVHOTB2CBESJD654JFWQRNNHLOFS,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462766RX28&e=,20050322103025,H4HALVHOTB2CBESJD654JFWQRNNHLOFS,,H4HALVHOTB2CBESJD654JFWQRNNHLOFS.html
H5SYJXIYJVPWUXQVKPU6MFMBXHXNMFRE,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462736RX0U&e=CAYEY,20061119234738,H5SYJXIYJVPWUXQVKPU6MFMBXHXNMFRE,CAYEY,H5SYJXIYJVPWUXQVKPU6MFMBXHXNMFRE.html
H5ZRS2QU4VMNHIUZJTGEAVMIMCYCAHXT,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462746RX1B&e=ARECIBO,20061119235224,H5ZRS2QU4VMNHIUZJTGEAVMIMCYCAHXT,ARECIBO,H5ZRS2QU4VMNHIUZJTGEAVMIMCYCAHXT.html
HA2OW5CCWKD6PW6J6E333PM4BJLWCEGT,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462666RWY2&e=,20050322103219,HA2OW5CCWKD6PW6J6E333PM4BJLWCEGT,,HA2OW5CCWKD6PW6J6E333PM4BJLWCEGT.html
HBGQPE7JD6ZLR4WCFAQ7J4G7DNHIVQN3,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462666RWXV&e=,20050321233247,HBGQPE7JD6ZLR4WCFAQ7J4G7DNHIVQN3,,HBGQPE7JD6ZLR4WCFAQ7J4G7DNHIVQN3.html
HBKY46GZVLY5J5ZODVIDK5MDW3N7PJ4C,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462786RX37&e=MAYAGUEZ,20050904105931,HBKY46GZVLY5J5ZODVIDK5MDW3N7PJ4C,MAYAGUEZ,HBKY46GZVLY5J5ZODVIDK5MDW3N7PJ4C.html
HBWQ2YOAWUX36S62TFYJZDDBEDY4NWXL,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462766RX28&e=PONCE,20050414064456,HBWQ2YOAWUX36S62TFYJZDDBEDY4NWXL,PONCE,HBWQ2YOAWUX36S62TFYJZDDBEDY4NWXL.html
HC2JDMDUNXH3NB246FTF3D43ODSIQKNB,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462756RX1T&e=PONCE,20061119235442,HC2JDMDUNXH3NB246FTF3D43ODSIQKNB,PONCE,HC2JDMDUNXH3NB246FTF3D43ODSIQKNB.html
HEBVSPIME3MWSKHEAJ7Z74AZEKMRXJ3C,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462716RX01&e=CAROLINA,20061119235324,HEBVSPIME3MWSKHEAJ7Z74AZEKMRXJ3C,CAROLINA,HEBVSPIME3MWSKHEAJ7Z74AZEKMRXJ3C.html
