franchise_id,season,season_source,template,section,jersey_number,name_raw,name_order,height_cm,position_raw,birth_year_2digit,age,approx_birth_year,nationality_raw,years_from,years_to,former_team_raw,eurobasket_player_id,latinbasket_player_id,profile_url,completeness,source_id,source_url,retrieved_at,confidence
capitanes_arecibo,2018,year_param,flat_bo,roster,25,Jefferson Davon,surname_first,204,F,86,,,,,,,,136052,http://basketball.latinbasket.com/player/Davon-Jefferson/Puerto Rico/Capitanes-de-Arecibo/136052,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,5,Elonu Chinemelu,surname_first,206,F/C,87,,,,,,,,111876,http://basketball.latinbasket.com/player/Chinemelu-Elonu/USA/Capitanes-de-Arecibo/111876,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,15,Hodge Walter,surname_first,183,PG,86,,,,,,,,71458,http://basketball.latinbasket.com/player/Walter-Hodge/Nigeria/Capitanes-de-Arecibo/71458,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,33,Huertas David,surname_first,195,G/F,87,,,,,,,,64969,http://basketball.latinbasket.com/player/David-Huertas/Puerto Rico/Capitanes-de-Arecibo/64969,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,50,Valencia Florentino,surname_first,196,F,85,,,,,,,,61752,http://basketball.latinbasket.com/player/Florentino-Valencia/Puerto Rico/Capitanes-de-Arecibo/61752,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,7,Alamo Angel,surname_first,206,F,85,,,,,,,,113972,http://basketball.latinbasket.com/player/Angel-Alamo/Puerto Rico/Capitanes-de-Arecibo/113972,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,35,Matias Angel,surname_first,193,F,92,,,,,,,,181574,http://basketball.latinbasket.com/player/Angel-Matias/Puerto Rico/Capitanes-de-Arecibo/181574,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,31,Soto Christian,surname_first,203,F,87,,,,,,,,90298,http://basketball.latinbasket.com/player/Christian-Soto/Puerto Rico/Capitanes-de-Arecibo/90298,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,42,Rodriguez Joel,surname_first,195,F,96,,,,,,,,363273,http://basketball.latinbasket.com/player/Joel-Rodriguez/Puerto Rico/Capitanes-de-Arecibo/363273,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,18,Cortez David,surname_first,190,G/F,81,,,,,,,,4477,http://basketball.latinbasket.com/player/David-Cortez/Puerto Rico/Capitanes-de-Arecibo/4477,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,28,Cruz Alvin,surname_first,186,PG,82,,,,,,,,25619,http://basketball.latinbasket.com/player/Alvin-Cruz/Puerto Rico/Capitanes-de-Arecibo/25619,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,40,Toro Freddy,surname_first,201,F,88,,,,,,,,78423,http://basketball.latinbasket.com/player/Freddy-Toro/Puerto Rico/Capitanes-de-Arecibo/78423,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2018,year_param,flat_bo,roster,30,Pizarro Christian,surname_first,,G,95,,,,,,,,225987,http://basketball.latinbasket.com/player/Christian-Pizarro/Venezuela/Capitanes-de-Arecibo/225987,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
capitanes_arecibo,2019,capture_year,widget,starting_five,1,Victor Rudd,given_first,205,F,,28,1991,,,,,,183859,https://basketball.latinbasket.com/player/Victor-Rudd/Puerto-Rico/Capitanes-de-Arecibo/183859,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,starting_five,2,Trey Gilder,given_first,206,PF,,34,1985,,,,,,115721,https://basketball.latinbasket.com/player/Trey-Gilder/Puerto-Rico/Capitanes-de-Arecibo/115721,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,reserve,34,Rakeem Christmas,given_first,206,F,,27,1992,,,,,,176020,https://basketball.latinbasket.com/player/Rakeem-Christmas/Puerto-Rico/Capitanes-de-Arecibo/176020,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,starting_five,23,Carlos Lopez-Sosa,given_first,208,F,,28,1991,,,,,,130483,https://basketball.latinbasket.com/player/Carlos-Lopez-Sosa/Puerto-Rico/Capitanes-de-Arecibo/130483,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,reserve,32,Elijah Holman,given_first,208,F/C,,30,1989,,,,,,136305,https://basketball.latinbasket.com/player/Elijah-Holman/Puerto-Rico/Capitanes-de-Arecibo/136305,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,starting_five,,Andre Emmett,given_first,196,,,36,1983,,,,,,,,partial,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,starting_five,30,Christian Pizarro,given_first,180,G,,24,1995,,,,,,225987,https://basketball.latinbasket.com/player/Christian-Pizarro/Puerto-Rico/Capitanes-de-Arecibo/225987,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,starting_five,25,Raymond Cintron Cortes,given_first,183,PG,,29,1990,,,,,,132028,https://basketball.latinbasket.com/player/Raymond-Cintron-Cortes/Puerto-Rico/Capitanes-de-Arecibo/132028,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,reserve,42,Wilfredo Rodriguez,given_first,198,F,,24,1995,,,,,,254127,https://basketball.latinbasket.com/player/Wilfredo-Rodriguez/Puerto-Rico/Capitanes-de-Arecibo/254127,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,reserve,22,Johwen Villegas,given_first,193,F,,33,1986,,,,,,64961,https://basketball.latinbasket.com/player/Johwen-Villegas/Puerto-Rico/Capitanes-de-Arecibo/64961,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
capitanes_arecibo,2019,capture_year,widget,reserve,16,Denis Clemente,given_first,183,PG,,32,1987,,,,,,71452,https://basketball.latinbasket.com/player/Denis-Clemente/Puerto-Rico/Capitanes-de-Arecibo/71452,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
cariduros_fajardo,2013,capture_year,photo_strip,teaser,,Tyrone Washington,given_first,,,,,,,,,,,19017,http://basketball.latinbasket.com/player/Tyrone_Washington/Puerto-Rico/Cariduros_de_Fajardo/19017,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cariduros_de_Fajardo/10934,20131117123345,single-source
cariduros_fajardo,2013,capture_year,photo_strip,teaser,,Shelby Chaney,given_first,,,,,,,,,,,133710,http://basketball.latinbasket.com/player/Shelby_Chaney/Puerto-Rico/Cariduros_de_Fajardo/133710,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cariduros_de_Fajardo/10934,20131117123345,single-source
cariduros_fajardo,2013,capture_year,photo_strip,teaser,,Rafael Marrero,given_first,,,,,,,,,,,32044,http://basketball.latinbasket.com/player/Rafael_Marrero/Puerto-Rico/Cariduros_de_Fajardo/32044,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cariduros_de_Fajardo/10934,20131117123345,single-source
cariduros_fajardo,2013,capture_year,photo_strip,teaser,,Mario Sanchez,given_first,,,,,,,,,,,47343,http://basketball.latinbasket.com/player/Mario_Sanchez/Puerto-Rico/Cariduros_de_Fajardo/47343,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cariduros_de_Fajardo/10934,20131117123345,single-source
cariduros_fajardo,2013,capture_year,photo_strip,teaser,,Miguel Rodriguez,given_first,,,,,,,,,,,40756,http://basketball.latinbasket.com/player/Miguel_Rodriguez/Puerto-Rico/Cariduros_de_Fajardo/40756,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cariduros_de_Fajardo/10934,20131117123345,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,10,Elias Ayuso,given_first,190,SG,,40,1977,,17,17,Guayama,,,"javascript:aFP('5792','Ayuso Elias');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,9,Damion James,given_first,201,F,,30,1987,,17,17,Toros,,,"javascript:aFP('107450','James Damion');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,7,Carlos Arroyo,given_first,188,PG,,38,1979,,17,17,Ponce,,,"javascript:aFP('30678','Arroyo Carlos');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,12,Miguel Ali Berdiel,given_first,198,G,,33,1984,,17,17,Bayamon,,,"javascript:aFP('17283','Berdiel Miguel Ali');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,31,Nathan Peavy,given_first,203,F,,32,1985,,17,17,Manati,,,"javascript:aFP('40515','Peavy Nathan');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,6,Chris Ortiz,given_first,203,F,,24,1993,,17,17,Etha,,,"javascript:aFP('359580','Ortiz Chris');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,8,Xavier Zambrana,given_first,193,G/F,,26,1991,,17,17,Bayamon,,,"javascript:aFP('156086','Zambrana Xavier');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,14,Alexis Colon,given_first,196,F/G,,,,,17,17,Panteras,,,"javascript:aFP('222232','Colon Alexis');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,22,Ricardo Melendez,given_first,179,SG,,34,1983,,17,17,Caballos,,,"javascript:aFP('55073','Melendez Ricardo');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,21,Filiberto Rivera,given_first,189,PG,,35,1982,,17,17,Fuerza Regia,,,"javascript:aFP('23572','Rivera Filiberto');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,11,Luis Villafane,given_first,208,C/F,,36,1981,,17,17,Isabela,,,"javascript:aFP('28086','Villafane Luis');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2017,capture_year,flat_age,roster,25,Steven Miro Bonefont,given_first,190,G,,26,1991,,17,17,Huracanes PP,,,"javascript:aFP('132030','Miro Bonefont Steven');",full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
cariduros_fajardo,2018,capture_year,widget,starting_five,12,Miguel Ali Berdiel,given_first,198,G,,34,1984,,,,,,17283,https://basketball.latinbasket.com/player/Miguel-Ali-Berdiel/Puerto-Rico/Cariduros-de-Fajardo/17283,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
cariduros_fajardo,2018,capture_year,widget,reserve,2,Jeffrey Burgos,given_first,198,F,,24,1994,,,,,,180011,https://basketball.latinbasket.com/player/Jeffrey-Burgos/Puerto-Rico/Cariduros-de-Fajardo/180011,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
cariduros_fajardo,2018,capture_year,widget,starting_five,,Kevin Young,given_first,203,F,,28,1990,,,,,,163977,https://basketball.latinbasket.com/player/Kevin-Young/Puerto-Rico/Cariduros-de-Fajardo/163977,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
cariduros_fajardo,2018,capture_year,widget,reserve,33,Reginald Buckner,given_first,206,F,,27,1991,,,,,,183134,https://basketball.latinbasket.com/player/Reginald-Buckner/Puerto-Rico/Cariduros-de-Fajardo/183134,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
cariduros_fajardo,2018,capture_year,widget,starting_five,10,Elias Ayuso,given_first,190,SG,,41,1977,,,,,,5792,https://basketball.latinbasket.com/player/Elias-Ayuso/Puerto-Rico/Cariduros-de-Fajardo/5792,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
cariduros_fajardo,2018,capture_year,widget,starting_five,21,Filiberto Rivera,given_first,189,PG,,36,1982,,,,,,23572,https://basketball.latinbasket.com/player/Filiberto-Rivera/Puerto-Rico/Cariduros-de-Fajardo/23572,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
cariduros_fajardo,2018,capture_year,widget,starting_five,7,Carlos Arroyo,given_first,188,PG,,39,1979,,,,,,30678,https://basketball.latinbasket.com/player/Carlos-Arroyo/Puerto-Rico/Cariduros-de-Fajardo/30678,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
cariduros_fajardo,2019,capture_year,widget,starting_five,11,Evander Ortiz,given_first,178,G,,22,1997,,,,,,355587,https://basketball.latinbasket.com/player/Evander-Ortiz/Puerto-Rico/Cariduros-de-Fajardo/355587,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,starting_five,1,Derek Reese,given_first,201,F,,25,1994,,,,,,266477,https://basketball.latinbasket.com/player/Derek-Reese/Puerto-Rico/Cariduros-de-Fajardo/266477,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,starting_five,30,Enrique Ramos,given_first,202,C,,29,1990,,,,,,132760,https://basketball.latinbasket.com/player/Enrique-Ramos/Puerto-Rico/Cariduros-de-Fajardo/132760,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,starting_five,28,Jahvari Josiah,given_first,193,G,,26,1993,,,,,,277479,https://basketball.latinbasket.com/player/Jahvari-Josiah/Puerto-Rico/Cariduros-de-Fajardo/277479,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,starting_five,2,Tjader Fernandez,given_first,178,PG,,25,1994,,,,,,387838,https://basketball.latinbasket.com/player/Tjader-Fernandez/Puerto-Rico/Cariduros-de-Fajardo/387838,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,reserve,55,Luis Diaz,given_first,185,G,,27,1992,,,,,,387841,https://basketball.latinbasket.com/player/Luis-Diaz/Puerto-Rico/Cariduros-de-Fajardo/387841,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,reserve,24,Jeffrey Burgos,given_first,198,F,,25,1994,,,,,,180011,https://basketball.latinbasket.com/player/Jeffrey-Burgos/Puerto-Rico/Cariduros-de-Fajardo/180011,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,reserve,30,Ramon Calderon,given_first,208,C,,24,1995,,,,,,225990,https://basketball.latinbasket.com/player/Ramon-Calderon/Puerto-Rico/Cariduros-de-Fajardo/225990,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,reserve,12,Jorge Matos,given_first,185,G,,27,1992,,,,,,387839,https://basketball.latinbasket.com/player/Jorge-Matos/Puerto-Rico/Cariduros-de-Fajardo/387839,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2019,capture_year,widget,reserve,10,Max Amaro,given_first,178,G,,23,1996,,,,,,355127,https://basketball.latinbasket.com/player/Max-Amaro/Puerto-Rico/Cariduros-de-Fajardo/355127,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
cariduros_fajardo,2020,capture_year,widget,starting_five,0,Jahvari Josiah,given_first,193,G,,27,1993,,,,,,277479,https://basketball.latinbasket.com/player/Jahvari-Josiah/Puerto-Rico/Cariduros-de-Fajardo/277479,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,starting_five,1,Derek Reese,given_first,201,F,,26,1994,,,,,,266477,https://basketball.latinbasket.com/player/Derek-Reese/Puerto-Rico/Cariduros-de-Fajardo/266477,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,starting_five,30,Enrique Ramos,given_first,202,C,,30,1990,,,,,,132760,https://basketball.latinbasket.com/player/Enrique-Ramos/Puerto-Rico/Cariduros-de-Fajardo/132760,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,starting_five,10,Gerardo Suero,given_first,196,G,,31,1989,,,,,,233125,https://basketball.latinbasket.com/player/Gerardo-Suero/Puerto-Rico/Cariduros-de-Fajardo/233125,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,starting_five,9,Russ Smith,given_first,183,PG,,29,1991,,,,,,208531,https://basketball.latinbasket.com/player/Russ-Smith/Puerto-Rico/Cariduros-de-Fajardo/208531,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,reserve,2,Evander Ortiz,given_first,178,G,,22,1998,,,,,,355587,https://basketball.latinbasket.com/player/Evander-Ortiz/Puerto-Rico/Cariduros-de-Fajardo/355587,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,reserve,23,Jose Gines,given_first,185,G,,20,2000,,,,,,550035,https://basketball.latinbasket.com/player/Jose-Gines/Puerto-Rico/Cariduros-de-Fajardo/550035,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,reserve,31,Jorge Matos,given_first,185,G,,28,1992,,,,,,387839,https://basketball.latinbasket.com/player/Jorge-Matos/Puerto-Rico/Cariduros-de-Fajardo/387839,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,reserve,22,Ricardo Melendez,given_first,179,SG,,36,1984,,,,,,55073,https://basketball.latinbasket.com/player/Ricardo-Melendez/Puerto-Rico/Cariduros-de-Fajardo/55073,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
cariduros_fajardo,2020,capture_year,widget,reserve,5,Max Amaro,given_first,178,PG,,24,1996,,,,,,355127,https://basketball.latinbasket.com/player/Max-Amaro/Puerto-Rico/Cariduros-de-Fajardo/355127,full,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20200530072933,single-source
criollos_caguas,2014,capture_year,photo_strip,teaser,,Marcos Ruiz,given_first,,,,,,,,,,,67301,http://basketball.latinbasket.com/player/Marcos_Ruiz/Puerto-Rico/Criollos_de_Caguas/67301,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Criollos_de_Caguas/6951,20140122055531,single-source
criollos_caguas,2014,capture_year,photo_strip,teaser,,Pavel Melendez,given_first,,,,,,,,,,,40761,http://basketball.latinbasket.com/player/Pavel_Melendez/Puerto-Rico/Criollos_de_Caguas/40761,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Criollos_de_Caguas/6951,20140122055531,single-source
criollos_caguas,2014,capture_year,photo_strip,teaser,,Roberto Carlos Herrera,given_first,,,,,,,,,,,5912,http://basketball.latinbasket.com/player/Roberto_Carlos_Herrera/Puerto-Rico/Criollos_de_Caguas/5912,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Criollos_de_Caguas/6951,20140122055531,single-source
criollos_caguas,2014,capture_year,photo_strip,teaser,,Luis Brignoni,given_first,,,,,,,,,,,66487,http://basketball.latinbasket.com/player/Luis_Brignoni/Puerto-Rico/Criollos_de_Caguas/66487,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Criollos_de_Caguas/6951,20140122055531,single-source
criollos_caguas,2014,capture_year,photo_strip,teaser,,Arnaldo Lopez,given_first,,,,,,,,,,,71447,http://basketball.latinbasket.com/player/Arnaldo_Lopez/Puerto-Rico/Criollos_de_Caguas/71447,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Criollos_de_Caguas/6951,20140122055531,single-source
indios_mayaguez,2013,capture_year,widget,starting_five,,Cliff Duran,given_first,191,G,,24,1989,,,,,,122057,http://basketball.latinbasket.com/player/Cliff_Duran/Puerto-Rico/Indios_de_Mayaguez/122057,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
indios_mayaguez,2013,capture_year,widget,starting_five,,Benito Santiago,given_first,,,,,,,,,,,170587,http://basketball.latinbasket.com/player/Benito_Santiago/Puerto-Rico/Indios_de_Mayaguez/170587,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
indios_mayaguez,2013,capture_year,widget,starting_five,,Jeffrion Aubry,given_first,205,C,,37,1976,,,,,,15098,http://basketball.latinbasket.com/player/Jeffrion_Aubry/Puerto-Rico/Indios_de_Mayaguez/15098,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
indios_mayaguez,2013,capture_year,widget,starting_five,,Ruben Cotto,given_first,182,G,,24,1989,,,,,,132186,http://basketball.latinbasket.com/player/Ruben_Cotto/Puerto-Rico/Indios_de_Mayaguez/132186,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
indios_mayaguez,2013,capture_year,widget,starting_five,,Luis Steven Ramirez,given_first,181,PG,,26,1987,,,,,,197243,http://basketball.latinbasket.com/player/Luis_Steven_Ramirez/Puerto-Rico/Indios_de_Mayaguez/197243,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
indios_mayaguez,2013,capture_year,widget,reserve,,Markus Mitchell,given_first,201,F,,27,1986,,,,,,91176,http://basketball.latinbasket.com/player/Markus_Mitchell/Puerto-Rico/Indios_de_Mayaguez/91176,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
indios_mayaguez,2014,capture_year,widget,starting_five,,Damien Wilkins,given_first,201,G/F,,34,1980,,,,,,37967,http://basketball.latinbasket.com/player/Damien_Wilkins/Puerto-Rico/Indios_de_Mayaguez/37967,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20140918102201,single-source
indios_mayaguez,2014,capture_year,widget,starting_five,,Alex Franklin,given_first,196,PF,,26,1988,,,,,,116307,http://basketball.latinbasket.com/player/Alex_Franklin/Puerto-Rico/Indios_de_Mayaguez/116307,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20140918102201,single-source
indios_mayaguez,2014,capture_year,widget,starting_five,,Jeffrion Aubry,given_first,205,C,,38,1976,,,,,,15098,http://basketball.latinbasket.com/player/Jeffrion_Aubry/Puerto-Rico/Indios_de_Mayaguez/15098,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20140918102201,single-source
