key,original_url,timestamp,digest,roster_team,local_file
DP4UXZIKKGM4OSCDFZSZZOUJQFM5JW4K,http://www.bsnpr.com:80/jug05.asp?r2=XVBVQZAAGU&r3=JYIEJ&e=BAYAMON,20050501060340,DP4UXZIKKGM4OSCDFZSZZOUJQFM5JW4K,BAYAMON,DP4UXZIKKGM4OSCDFZSZZOUJQFM5JW4K.html
DQEWVWSMYH43VS53N4GB72ADNKYIOLCX,http://www.bsnpr.com:80/jug05.asp?r2=WOBFMNCQVQ&r3=WHQFE&r=00108&e=BAYAMON,20061206190536,DQEWVWSMYH43VS53N4GB72ADNKYIOLCX,BAYAMON,DQEWVWSMYH43VS53N4GB72ADNKYIOLCX.html
DRLKQFUXTJ5GCKQQY2UPSLCV6IXSEUTT,http://www.bsnpr.com:80/jug05.asp?r=00109,20060618111024,DRLKQFUXTJ5GCKQQY2UPSLCV6IXSEUTT,,DRLKQFUXTJ5GCKQQY2UPSLCV6IXSEUTT.html
DSZGNK6LSCRUEM6JXA37NKMYMPIBGVGL,http://www.bsnpr.com:80/jug05.asp?r=00503,20060618111110,DSZGNK6LSCRUEM6JXA37NKMYMPIBGVGL,,DSZGNK6LSCRUEM6JXA37NKMYMPIBGVGL.html
DT7W2HY75QPUMXSTFTJQ4EZMLWQ3V7IS,http://www.bsnpr.com:80/jug05.asp?r3=CKWRH&r2=AIDAEEAJHL&r=00602&e=,20061006123149,DT7W2HY75QPUMXSTFTJQ4EZMLWQ3V7IS,,DT7W2HY75QPUMXSTFTJQ4EZMLWQ3V7IS.html
DU3RNW62NCMGEP4P7GNCQHEODKSYLOSF,http://www.bsnpr.com:80/jug05.asp?r3=+++++&r2=CDNFHOKIVJ&r=00572&e=,20061207025655,DU3RNW62NCMGEP4P7GNCQHEODKSYLOSF,,DU3RNW62NCMGEP4P7GNCQHEODKSYLOSF.html
DVNV5CW7P7WFKAXD723HHILGCV5DYHRK,http://www.bsnpr.com:80/jug05.asp?r3=00002&r2=462656RWXM&r=00115&e=,20060427025909,DVNV5CW7P7WFKAXD723HHILGCV5DYHRK,,DVNV5CW7P7WFKAXD723HHILGCV5DYHRK.html
DX37RTGMRSRH3DNRSO3W4FAGWK22EOIG,http://www.bsnpr.com:80/jug05.asp?r2=462756RX1P&r3=00187&r=00009&e=BAYAMON,20070404072923,DX37RTGMRSRH3DNRSO3W4FAGWK22EOIG,BAYAMON,DX37RTGMRSRH3DNRSO3W4FAGWK22EOIG.html
E2WS46EI3YLNSEQKY7DDE4ZMZML7F3IM,http://www.bsnpr.com:80/jug05.asp?r=00055,20060618110810,E2WS46EI3YLNSEQKY7DDE4ZMZML7F3IM,,E2WS46EI3YLNSEQKY7DDE4ZMZML7F3IM.html
E43TZL5RMRMLRL747ZR2ZNZOPZMHQ2US,http://www.bsnpr.com:80/jug05.asp?r3=00100&r2=462706RWZP&r=00028&e=,20061008162205,E43TZL5RMRMLRL747ZR2ZNZOPZMHQ2US,,E43TZL5RMRMLRL747ZR2ZNZOPZMHQ2US.html
E5RJ5BSGJU7WQHLEGVUUJIR75HLU3J4E,http://www.bsnpr.com:80/jug05.asp?r2=462776RX2X&r3=00233&e=ARECIBO,20050906020532,E5RJ5BSGJU7WQHLEGVUUJIR75HLU3J4E,ARECIBO,E5RJ5BSGJU7WQHLEGVUUJIR75HLU3J4E.html
E5THLNZRMSWYVOZE2PRM5H3OEC5W7ZJ5,http://www.bsnpr.com:80/jug05.asp?r2=UPLIDIGNIZ&r3=+++++&r=00566&e=SANTURCE,20060528213853,E5THLNZRMSWYVOZE2PRM5H3OEC5W7ZJ5,SANTURCE,E5THLNZRMSWYVOZE2PRM5H3OEC5W7ZJ5.html
E76TLD7BZSJ6WXA4KXYWDLWOAWFWP2XX,http://www.bsnpr.com:80/jug05.asp?r2=462666RWY3&r=00022&e=BAYAMON,20050923225134,E76TLD7BZSJ6WXA4KXYWDLWOAWFWP2XX,BAYAMON,E76TLD7BZSJ6WXA4KXYWDLWOAWFWP2XX.html
EA7MCDGPMKK7QNHWEHQC3IQPK7ON5NDG,http://www.bsnpr.com:80/jug05.asp?r2=462746RX1B&r3=00168&e=ARECIBO,20050418012922,EA7MCDGPMKK7QNHWEHQC3IQPK7ON5NDG,ARECIBO,EA7MCDGPMKK7QNHWEHQC3IQPK7ON5NDG.html
EBWZWYTP6OPJBYEZPXS5ICGLBPQYXVOV,http://www.bsnpr.com:80/jug05.asp?r2=462776RX2Q&r=00226&e=ISABELA,20050409233723,EBWZWYTP6OPJBYEZPXS5ICGLBPQYXVOV,ISABELA,EBWZWYTP6OPJBYEZPXS5ICGLBPQYXVOV.html
ECJRC5D5437LVSA4WD4NMZ7YODTNPLSR,http://www.bsnpr.com:80/jug05.asp?r2=PVUKUVMQOM&r3=VQQXC&r=00087&e=BAYAMON,20061207025943,ECJRC5D5437LVSA4WD4NMZ7YODTNPLSR,BAYAMON,ECJRC5D5437LVSA4WD4NMZ7YODTNPLSR.html
ECT3TW74XN4LC5CPCXXTADD6Y7UKEAGH,http://www.bsnpr.com:80/jug05.asp?r2=VNRVHEXWCD&r3=ZUPUB&r=00104&e=SANTURCE,20060224015224,ECT3TW74XN4LC5CPCXXTADD6Y7UKEAGH,SANTURCE,ECT3TW74XN4LC5CPCXXTADD6Y7UKEAGH.html
ED2KX73LXD6MOJYGW2E7SCP2GNL53QQV,http://www.bsnpr.com/jug05.asp?r2=462676RWYH&r3=00041&r=00041&e=SAN%20GERMAN,20061119230314,ED2KX73LXD6MOJYGW2E7SCP2GNL53QQV,SAN GERMAN,ED2KX73LXD6MOJYGW2E7SCP2GNL53QQV.html
EGCNOE7KXA462NTH6GFOZYGD4EIC23KC,http://www.bsnpr.com:80/jug05.asp?r3=JVUKZ&r2=OIEMXOXHRA&r=00562&e=,20061010080250,EGCNOE7KXA462NTH6GFOZYGD4EIC23KC,,EGCNOE7KXA462NTH6GFOZYGD4EIC23KC.html
EHDNF4E2WBLH552SDP5QMCDWWSUYXF5V,http://www.bsnpr.com:80/jug05.asp?r3=00156&r2=462736RX11&r=00555&e=,20061214131542,EHDNF4E2WBLH552SDP5QMCDWWSUYXF5V,,EHDNF4E2WBLH552SDP5QMCDWWSUYXF5V.html
EIEKW7RVEBQCZZ4PYTIVGRQEVPLV3VGQ,http://www.bsnpr.com:80/jug05.asp?r2=462736RX12&r3=00158&e=ARECIBO,20050418013536,EIEKW7RVEBQCZZ4PYTIVGRQEVPLV3VGQ,ARECIBO,EIEKW7RVEBQCZZ4PYTIVGRQEVPLV3VGQ.html
EJWTHHLR4RSZEAQUNWUXGZUMU4PLPJ4P,http://www.bsnpr.com:80/jug05.asp?r=00514,20070224080941,EJWTHHLR4RSZEAQUNWUXGZUMU4PLPJ4P,,EJWTHHLR4RSZEAQUNWUXGZUMU4PLPJ4P.html
EKV3MG7QPAOEAHCEWAWHFDRB7L44IT2U,http://www.bsnpr.com/jug05.asp?r2=462736RX10&r3=00155&r=00026&e=COAMO,20061119230512,EKV3MG7QPAOEAHCEWAWHFDRB7L44IT2U,COAMO,EKV3MG7QPAOEAHCEWAWHFDRB7L44IT2U.html
EO76HRKYE7666BKRBTAJ52PVK3I63UNQ,http://www.bsnpr.com:80/jug05.asp?r3=00233&r2=462776RX2X&r=00002&e=,20061208171514,EO76HRKYE7666BKRBTAJ52PVK3I63UNQ,,EO76HRKYE7666BKRBTAJ52PVK3I63UNQ.html
EOKZ6KUM2M3B4KGNGXSQ6TE5MBZX36QJ,http://www.bsnpr.com:80/jug05.asp?r2=462796RX3H&r3=00258&e=COAMO,20050501125424,EOKZ6KUM2M3B4KGNGXSQ6TE5MBZX36QJ,COAMO,EOKZ6KUM2M3B4KGNGXSQ6TE5MBZX36QJ.html
ES62UV3IEJUWFA2P5DZSFXXHPDJO24EO,http://www.bsnpr.com:80/jug05.asp?r2=462686RWYM&r=00050&e=BAYAMON,20050409233807,ES62UV3IEJUWFA2P5DZSFXXHPDJO24EO,BAYAMON,ES62UV3IEJUWFA2P5DZSFXXHPDJO24EO.html
ESSOLSOMECJJK4OYI5JNQCW6B6C2JZQT,http://www.bsnpr.com:80/jug05.asp?r3=00042&r2=462676RWYI&r=00057&e=,20061008161912,ESSOLSOMECJJK4OYI5JNQCW6B6C2JZQT,,ESSOLSOMECJJK4OYI5JNQCW6B6C2JZQT.html
EUBG5A2NN3GBN4TIUCK37N2DIIRQBR67,http://www.bsnpr.com:80/jug05.asp?r3=IICBZ&r2=VQWQOZOXGV&r=00078&e=,20061207025810,EUBG5A2NN3GBN4TIUCK37N2DIIRQBR67,,EUBG5A2NN3GBN4TIUCK37N2DIIRQBR67.html
EVCCDMHOFNCBBJSNZGJBHST6W2UCY3SE,http://www.bsnpr.com:80/jug05.asp?r=00087,20060618110930,EVCCDMHOFNCBBJSNZGJBHST6W2UCY3SE,,EVCCDMHOFNCBBJSNZGJBHST6W2UCY3SE.html
EWFF45YGNE4XFT2CXZOXHZIIRPOWZOZY,http://www.bsnpr.com:80/jug05.asp?r3=SXFEF&r2=KVRFULQVQD&r=00084&e=,20061208171101,EWFF45YGNE4XFT2CXZOXHZIIRPOWZOZY,,EWFF45YGNE4XFT2CXZOXHZIIRPOWZOZY.html
EZCXKRVSRLC2TZXRH3L53OYNIGGILSV5,http://www.bsnpr.com:80/jug05.asp?r3=00216&r2=462766RX2G&r=00093&e=,20061008161610,EZCXKRVSRLC2TZXRH3L53OYNIGGILSV5,,EZCXKRVSRLC2TZXRH3L53OYNIGGILSV5.html
F4F2FZH4QCD4PUO2K54OLMRXU57BV3DJ,http://www.bsnpr.com:80/jug05.asp?r3=00011&r2=462666RWXV&r=00004&e=,20061209025116,F4F2FZH4QCD4PUO2K54OLMRXU57BV3DJ,,F4F2FZH4QCD4PUO2K54OLMRXU57BV3DJ.html
F6AQ7F7VEV5NWCB6ZSQHRKXZQPT475B5,http://www.bsnpr.com:80/jug05.asp?r=00023,20070224080744,F6AQ7F7VEV5NWCB6ZSQHRKXZQPT475B5,,F6AQ7F7VEV5NWCB6ZSQHRKXZQPT475B5.html
F7YUTKJIMIJCM3GW2ZVUX3ONC5DXBT5T,http://www.bsnpr.com:80/jug05.asp?r3=00002&r2=462656RWXM&r=00115&e=,20070404013919,F7YUTKJIMIJCM3GW2ZVUX3ONC5DXBT5T,,F7YUTKJIMIJCM3GW2ZVUX3ONC5DXBT5T.html
FAWXGHEPR35YDHI6D3YASNNN5XYEJPBB,http://www.bsnpr.com:80/jug05.asp?r2=462736RX10&r=00155&e=BAYAMON,20050409233300,FAWXGHEPR35YDHI6D3YASNNN5XYEJPBB,BAYAMON,FAWXGHEPR35YDHI6D3YASNNN5XYEJPBB.html
FAZ26ULGGT4PPWJA2XWGXPYY2WS2HQFJ,http://www.bsnpr.com:80/jug05.asp?r2=462706RWZQ&r3=00101&e=BAYAMON,20050501055847,FAZ26ULGGT4PPWJA2XWGXPYY2WS2HQFJ,BAYAMON,FAZ26ULGGT4PPWJA2XWGXPYY2WS2HQFJ.html
FCAW6OUGH5VOEYOTKPU6X7VDWNHDL5TH,http://www.bsnpr.com/jug05.asp?r2=NUOZLWHHEX&r3=EMRKV&r=00513&e=CAGUAS,20061119230906,FCAW6OUGH5VOEYOTKPU6X7VDWNHDL5TH,CAGUAS,FCAW6OUGH5VOEYOTKPU6X7VDWNHDL5TH.html
FCHLFMX74WUWJD333DWLI7WWLN67CVSC,http://www.bsnpr.com:80/jug05.asp?r3=00254&r2=462796RX3F&r=00105&e=,20061211222437,FCHLFMX74WUWJD333DWLI7WWLN67CVSC,,FCHLFMX74WUWJD333DWLI7WWLN67CVSC.html
FD7CL56WMBQIYRE2CRYX6COI3YDAGFPM,http://www.bsnpr.com:80/jug05.asp?r3=00097&r2=462706RWZM&r=00540&e=,20061006122443,FD7CL56WMBQIYRE2CRYX6COI3YDAGFPM,,FD7CL56WMBQIYRE2CRYX6COI3YDAGFPM.html
FGM3RSTFDA6XANIJI7KI2SHVV7JPYEUT,http://www.bsnpr.com:80/jug05.asp?r3=+++++&r2=HCSGGIFNLF&r=00129&e=,20070404072712,FGM3RSTFDA6XANIJI7KI2SHVV7JPYEUT,,FGM3RSTFDA6XANIJI7KI2SHVV7JPYEUT.html
FGX7J4Y4LWM2TXNFBDHLFR4Q4WX7MJM2,http://www.bsnpr.com:80/jug05.asp?r3=EXFEJ&r2=IEHKJPQPCI&r=00536&e=,20061207025757,FGX7J4Y4LWM2TXNFBDHLFR4Q4WX7MJM2,,FGX7J4Y4LWM2TXNFBDHLFR4Q4WX7MJM2.html
FKXJH3YJIZDNNPLGYRHLPZG4A5P27YNE,http://www.bsnpr.com:80/jug05.asp?r3=XIANC&r2=JZZUWZQBLF&r=00509&e=,20070404075530,FKXJH3YJIZDNNPLGYRHLPZG4A5P27YNE,,FKXJH3YJIZDNNPLGYRHLPZG4A5P27YNE.html
FLZFGKA5D6WDFOQ3WORA7NQOLDLMNANQ,http://www.bsnpr.com:80/jug05.asp?r2=462796RX3K&r3=00261&r=00007&e=ARECIBO,20070328182250,FLZFGKA5D6WDFOQ3WORA7NQOLDLMNANQ,ARECIBO,FLZFGKA5D6WDFOQ3WORA7NQOLDLMNANQ.html
FMJPHKJBRG25ZSK4WRMBJ5XNN5FYDRB5,http://www.bsnpr.com:80/jug05.asp?r2=462736RX10&r=00155&e=BAYAMON,20050928231154,FMJPHKJBRG25ZSK4WRMBJ5XNN5FYDRB5,BAYAMON,FMJPHKJBRG25ZSK4WRMBJ5XNN5FYDRB5.html
FNODFY4X2TJFHUBVV5OLEQQQZUPS4CWY,http://www.bsnpr.com:80/jug05.asp?r2=ARCZIFCHXN&r3=CMIFD&r=NA%20%20%20&e=ARECIBO,20060427041711,FNODFY4X2TJFHUBVV5OLEQQQZUPS4CWY,ARECIBO,FNODFY4X2TJFHUBVV5OLEQQQZUPS4CWY.html
FNPRU6AUXEA5KYRE6LN3XEYRTY3MG2PC,http://www.bsnpr.com:80/jug05.asp?r3=00179&r2=462746RX1H&r=00045&e=,20061005151335,FNPRU6AUXEA5KYRE6LN3XEYRTY3MG2PC,,FNPRU6AUXEA5KYRE6LN3XEYRTY3MG2PC.html
FOSA3TYZY3YTZR3XP23IFAKAEK5GDEVG,http://www.bsnpr.com/jug05.asp?r2=462746RX1G&r3=00178&r=00541&e=GUAYAMA,20061119230228,FOSA3TYZY3YTZR3XP23IFAKAEK5GDEVG,GUAYAMA,FOSA3TYZY3YTZR3XP23IFAKAEK5GDEVG.html
FRHZZ3MKNFWML3GWPUM6CWWOYIHQ7T6X,http://www.bsnpr.com:80/jug05.asp?r3=00183&r2=462746RX1L&r=00088&e=,20070404080202,FRHZZ3MKNFWML3GWPUM6CWWOYIHQ7T6X,,FRHZZ3MKNFWML3GWPUM6CWWOYIHQ7T6X.html
FRVMUEUFQ4DSB32U7M4VEWL4E4S5FHB3,http://www.bsnpr.com:80/jug05.asp?r3=+++++&r2=ZMGPKHZDUO&r=NA+++&e=,20070404072004,FRVMUEUFQ4DSB32U7M4VEWL4E4S5FHB3,,FRVMUEUFQ4DSB32U7M4VEWL4E4S5FHB3.html
FSYRKZZGLZ3SB6643KWHY6TALL6DO3NH,http://www.bsnpr.com:80/jug05.asp?r3=SQUAX&r2=OLQUXXXGVB&r=00096&e=,20061208171526,FSYRKZZGLZ3SB6643KWHY6TALL6DO3NH,,FSYRKZZGLZ3SB6643KWHY6TALL6DO3NH.html
FUKLR54QG6RF3JHGOWVKSCUCFLKHBED7,http://www.bsnpr.com:80/jug05.asp?r2=KENXAWCLXD&r=ZRCVG&e=ISABELA,20050409233557,FUKLR54QG6RF3JHGOWVKSCUCFLKHBED7,ISABELA,FUKLR54QG6RF3JHGOWVKSCUCFLKHBED7.html
FVWOOKLBVKOR2VQU5T23TKRC4P7UJKGP,http://www.bsnpr.com:80/jug05.asp?r2=462696RWZ6&r=00075&e=CAGUAS,20050409233139,FVWOOKLBVKOR2VQU5T23TKRC4P7UJKGP,CAGUAS,FVWOOKLBVKOR2VQU5T23TKRC4P7UJKGP.html
FVYIQX5YV2RMR7NA5GX53KPXA2EBXW5F,http://www.bsnpr.com:80/jug05.asp?r2=462676RWYE&r=00038&e=BAYAMON,20050409233434,FVYIQX5YV2RMR7NA5GX53KPXA2EBXW5F,BAYAMON,FVYIQX5YV2RMR7NA5GX53KPXA2EBXW5F.html
FY7AEH3PMHI3SU35RWDLPZ3IHCVDCY3F,http://www.bsnpr.com:80/jug05.asp?r3=00204&r2=462766RX26&r=00005&e=,20070404012807,FY7AEH3PMHI3SU35RWDLPZ3IHCVDCY3F,,FY7AEH3PMHI3SU35RWDLPZ3IHCVDCY3F.html
FYGNJW23N4MFHJYBQNMUS4UAZ7GVRANK,http://www.bsnpr.com:80/jug05.asp?r3=00171&r2=462746RX1D&r=00073&e=,20070404074939,FYGNJW23N4MFHJYBQNMUS4UAZ7GVRANK,,FYGNJW23N4MFHJYBQNMUS4UAZ7GVRANK.html
FZ4W3YUDJHB2KJMFOG72Y4HDBHT4OYLI,http://www.bsnpr.com:80/jug05.asp?r2=AIDAEEAJHL&r3=CKWRH&r=00602&e=BAYAMON,20061206190459,FZ4W3YUDJHB2KJMFOG72Y4HDBHT4OYLI,BAYAMON,FZ4W3YUDJHB2KJMFOG72Y4HDBHT4OYLI.html
G23DLBXSL3PGEPP24TGMSVCBK47MVAXK,http://www.bsnpr.com:80/jug05.asp?r3=LYJAY&r2=GSPOPSUTYD&r=00539&e=,20070404081133,G23DLBXSL3PGEPP24TGMSVCBK47MVAXK,,G23DLBXSL3PGEPP24TGMSVCBK47MVAXK.html
G2NO2BTTCRC5F634ABL5H6D6X5XVQNGW,http://www.bsnpr.com:80/jug05.asp?r3=NELHP&r2=QCVRXUMZKI&r=00042&e=,20061206190335,G2NO2BTTCRC5F634ABL5H6D6X5XVQNGW,,G2NO2BTTCRC5F634ABL5H6D6X5XVQNGW.html
G3T7QFQEJBPPHVOKGSOILHWU7LILEAC2,http://www.bsnpr.com/jug05.asp?r2=NXZNFEPSXU&r3=VOIQU&r=00052&e=CAGUAS,20061119230918,G3T7QFQEJBPPHVOKGSOILHWU7LILEAC2,CAGUAS,G3T7QFQEJBPPHVOKGSOILHWU7LILEAC2.html
G4BPW66RBDNERRR5D77HWUZG2ZCVSXYQ,http://www.bsnpr.com:80/jug05.asp?r2=462766RX2H&r3=00217&r=00529&e=SAN+GERMAN,20070224202741,G4BPW66RBDNERRR5D77HWUZG2ZCVSXYQ,SAN GERMAN,G4BPW66RBDNERRR5D77HWUZG2ZCVSXYQ.html
G75UPENENQ72YIOSPCP4ANNX47XEMOSE,http://www.bsnpr.com:80/jug05.asp?r=00575,20060618110520,G75UPENENQ72YIOSPCP4ANNX47XEMOSE,,G75UPENENQ72YIOSPCP4ANNX47XEMOSE.html
G7TQTFAI6KTE5BDUBR7BBZUTNXBUMSID,http://www.bsnpr.com:80/jug05.asp?r2=QCVRXUMZKI&r3=NELHP&e=COAMO,20050501125433,G7TQTFAI6KTE5BDUBR7BBZUTNXBUMSID,COAMO,G7TQTFAI6KTE5BDUBR7BBZUTNXBUMSID.html
GBGFBES5LHI2P7J5K6RXIVFKMWSPVG6W,http://www.bsnpr.com:80/jug05.asp?r2=462776RX2Z&r3=00236&r=00520&e=SAN+GERMAN,20070224202750,GBGFBES5LHI2P7J5K6RXIVFKMWSPVG6W,SAN GERMAN,GBGFBES5LHI2P7J5K6RXIVFKMWSPVG6W.html
GBXPLINO5D5TCE5ICW5N2HDMMQIPJ3FE,http://www.bsnpr.com:80/jug05.asp?r3=WHQFE&r2=WOBFMNCQVQ&r=00108&e=,20061006040951,GBXPLINO5D5TCE5ICW5N2HDMMQIPJ3FE,,GBXPLINO5D5TCE5ICW5N2HDMMQIPJ3FE.html
GDKZ2CGQ6K2JFASTGVKDNPDTVC7MTP5N,http://www.bsnpr.com:80/jug05.asp?r2=462786RX3D&r=00251&e=PONCE,20050905142507,GDKZ2CGQ6K2JFASTGVKDNPDTVC7MTP5N,PONCE,GDKZ2CGQ6K2JFASTGVKDNPDTVC7MTP5N.html
GDVIDD7TRWXWYPITSK7NJZGMB6KMQQYW,http://www.bsnpr.com:80/jug05.asp?r=00084,20070224202248,GDVIDD7TRWXWYPITSK7NJZGMB6KMQQYW,,GDVIDD7TRWXWYPITSK7NJZGMB6KMQQYW.html
GH4PV7OXPYZC5AG7YIXGEPBLQNE3CMU5,http://www.bsnpr.com:80/jug05.asp?r2=462796RX3O&r3=00265&e=BAYAMON,20050501060317,GH4PV7OXPYZC5AG7YIXGEPBLQNE3CMU5,BAYAMON,GH4PV7OXPYZC5AG7YIXGEPBLQNE3CMU5.html
GIZQ5WZQS5EOVRN24KLU5JRFW5RKVH52,http://www.bsnpr.com:80/jug05.asp?r=00022,20060713001926,GIZQ5WZQS5EOVRN24KLU5JRFW5RKVH52,,GIZQ5WZQS5EOVRN24KLU5JRFW5RKVH52.html
GN52IZFF5GUKE2X4WDDTD5INWOMYQX26,http://www.bsnpr.com:80/jug05.asp?r3=LYJAY&r2=GSPOPSUTYD&r=00539&e=,20061215073210,GN52IZFF5GUKE2X4WDDTD5INWOMYQX26,,GN52IZFF5GUKE2X4WDDTD5INWOMYQX26.html
GSBSCMUXAPIGNPEX7NJCZGQQFZMFKPVJ,http://www.bsnpr.com:80/jug05.asp?r=00517,20070223232715,GSBSCMUXAPIGNPEX7NJCZGQQFZMFKPVJ,,GSBSCMUXAPIGNPEX7NJCZGQQFZMFKPVJ.html
GU7RCSZFQKMRTUPSWCBHLC2DGXHORBBZ,http://www.bsnpr.com:80/jug05.asp?r3=NEMAV&r2=BSFVOMHNPE&r=00543&e=,20060829174807,GU7RCSZFQKMRTUPSWCBHLC2DGXHORBBZ,,GU7RCSZFQKMRTUPSWCBHLC2DGXHORBBZ.html
GVFVOOCOSVE35ZEC3JJXTWSWQFWGVZOI,http://www.bsnpr.com:80/jug05.asp?r3=00103&r2=462706RWZS&r=00033&e=,20061215015444,GVFVOOCOSVE35ZEC3JJXTWSWQFWGVZOI,,GVFVOOCOSVE35ZEC3JJXTWSWQFWGVZOI.html
GWANWKIBX6IFJXV3MYJRUWJWWQTLUDJ6,http://www.bsnpr.com/jug05.asp?r2=462756RX1U&r3=00192&r=00092&e=PONCE,20061119231515,GWANWKIBX6IFJXV3MYJRUWJWWQTLUDJ6,PONCE,GWANWKIBX6IFJXV3MYJRUWJWWQTLUDJ6.html
H5CXDIHPCLWQS4TNN3GC6AROSX3GZXNS,http://www.bsnpr.com:80/jug05.asp?r3=00002&r2=462656RWXM&r=00115&e=,20061210022128,H5CXDIHPCLWQS4TNN3GC6AROSX3GZXNS,,H5CXDIHPCLWQS4TNN3GC6AROSX3GZXNS.html
H7CZ2G2P247UYTX5K5HAWNPL4D5OKTQ3,http://www.bsnpr.com:80/jug05.asp?r3=BHVDA&r2=LAZPZZSQHB&r=00017&e=,20070404013830,H7CZ2G2P247UYTX5K5HAWNPL4D5OKTQ3,,H7CZ2G2P247UYTX5K5HAWNPL4D5OKTQ3.html
HBN5DFLLXXWLUQ6FNG3QVQTTJF6RFSGV,http://www.bsnpr.com:80/jug05.asp?r=00513,20070223161614,HBN5DFLLXXWLUQ6FNG3QVQTTJF6RFSGV,,HBN5DFLLXXWLUQ6FNG3QVQTTJF6RFSGV.html
HCYBQ5BCFU45B54FHZ2RD27ISHVXZTPH,http://www.bsnpr.com:80/jug05.asp?r3=QRJGN&r2=WCPCJDEPGL&r=00542&e=,20061006040939,HCYBQ5BCFU45B54FHZ2RD27ISHVXZTPH,,HCYBQ5BCFU45B54FHZ2RD27ISHVXZTPH.html
HDT5F5B55XWIKZ7UPNXSCNO5PVG4EJOP,http://www.bsnpr.com/jug05.asp?r2=ZMGPKHZDUO&r3=UIBKF&r=00579&e=ARECIBO,20061119230745,HDT5F5B55XWIKZ7UPNXSCNO5PVG4EJOP,ARECIBO,HDT5F5B55XWIKZ7UPNXSCNO5PVG4EJOP.html
HFN4WNBXROTJII3FWCKMQEUZFK5S3TKX,http://www.bsnpr.com:80/jug05.asp?r3=00219&r2=462766RX2J&r=00111&e=,20061214131317,HFN4WNBXROTJII3FWCKMQEUZFK5S3TKX,,HFN4WNBXROTJII3FWCKMQEUZFK5S3TKX.html
HFTNZQKNWFH4UYEJ73ZIBB7VBLN4JWSE,http://www.bsnpr.com/jug05.asp?r2=JTEPBNWALP&r3=BBHFJ&r=00514&e=CAGUAS,20061119231002,HFTNZQKNWFH4UYEJ73ZIBB7VBLN4JWSE,CAGUAS,HFTNZQKNWFH4UYEJ73ZIBB7VBLN4JWSE.html
HHV4KN7PUH4447CJSJJD2KD7LQNQREN4,http://www.bsnpr.com:80/jug05.asp?r2=462686RWYZ&r=00067&e=CAGUAS,20050409232701,HHV4KN7PUH4447CJSJJD2KD7LQNQREN4,CAGUAS,HHV4KN7PUH4447CJSJJD2KD7LQNQREN4.html
HJAFMBZASHTGGSZZAJ4Q2ZGPS54D75T4,http://www.bsnpr.com:80/jug05.asp?r3=OJXVC&r2=OKXSWMUWLG&r=00601&e=,20061006123223,HJAFMBZASHTGGSZZAJ4Q2ZGPS54D75T4,,HJAFMBZASHTGGSZZAJ4Q2ZGPS54D75T4.html
HLK6M3YFRMJIW3I7WI42VOOH42T7QZC5,http://www.bsnpr.com:80/jug05.asp?r3=00032&r2=462676RWYA&r=00120&e=,20070404080846,HLK6M3YFRMJIW3I7WI42VOOH42T7QZC5,,HLK6M3YFRMJIW3I7WI42VOOH42T7QZC5.html
HN776RSJPLCTCJK24UH4XQCZD2UAMQZG,http://www.bsnpr.com:80/jug05.asp?r3=00138&r2=462726RX0L&r=00046&e=,20070404013424,HN776RSJPLCTCJK24UH4XQCZD2UAMQZG,,HN776RSJPLCTCJK24UH4XQCZD2UAMQZG.html
HQHQZVLV4DERQN5UGUNJPNEF3PBPOJXV,http://www.bsnpr.com:80/jug05.asp?r2=GFPAQCDEDB&r=YISKK&e=PONCE,20050409233223,HQHQZVLV4DERQN5UGUNJPNEF3PBPOJXV,PONCE,HQHQZVLV4DERQN5UGUNJPNEF3PBPOJXV.html
HQZSQMWWBVH3WKIMLJHTMHNCUBGKYNVA,http://www.bsnpr.com:80/jug05.asp?r3=00208&r2=462766RX2A&r=00075&e=,20070404014407,HQZSQMWWBVH3WKIMLJHTMHNCUBGKYNVA,,HQZSQMWWBVH3WKIMLJHTMHNCUBGKYNVA.html
HRRZSVA4FJKVV4Z7ABIPZMJJBL2KHK5M,http://www.bsnpr.com:80/jug05.asp?r3=00155&r2=462736RX10&r=00026&e=,20061007023320,HRRZSVA4FJKVV4Z7ABIPZMJJBL2KHK5M,,HRRZSVA4FJKVV4Z7ABIPZMJJBL2KHK5M.html
HTGUL6N2BLQ6TKPAQMSSKEC37RD2OUQC,http://www.bsnpr.com:80/jug05.asp?r3=00251&r2=462786RX3D&r=00103&e=,20061206115610,HTGUL6N2BLQ6TKPAQMSSKEC37RD2OUQC,,HTGUL6N2BLQ6TKPAQMSSKEC37RD2OUQC.html
HU7JC6L47ZIV3U7AZEDQGRFNVAI3CIEF,http://www.bsnpr.com:80/jug05.asp?r3=00226&r2=462776RX2Q&r=00077&e=,20061211222357,HU7JC6L47ZIV3U7AZEDQGRFNVAI3CIEF,,HU7JC6L47ZIV3U7AZEDQGRFNVAI3CIEF.html
HZ65TUTYGBOZHVDBDOI3S5O7WJJH73KU,http://www.bsnpr.com:80/jug05.asp?r=00094,20060618110943,HZ65TUTYGBOZHVDBDOI3S5O7WJJH73KU,,HZ65TUTYGBOZHVDBDOI3S5O7WJJH73KU.html
