script,timestamp,digest,r,cuarto,capture_year,original_url
a2gamestatpbp.asp,20030702121926,VIYOA3DGBTQPWJ4T6JIMQYU7FMS6XACO,BS23139,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23139&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030702140331,7FJYJHHSACAQEIT6DC2Z5RDTBJAEBSPA,BS23033,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23033&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030702141025,EYP5DBV5SW3INYW6QZK2MW6UNECVCVGH,BS23123,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23123&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030702141032,EY7ACO2MU4Z3YZKPEOMAZRBHO7BAIQGX,BS23101,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23101&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030702141550,XX6RSLFN64FKZ4TOO5VDHQSZSASO6WGQ,BS23126,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23126&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030702141710,R4RODV5R3UG63DA6YD5T6BXSG4JHBROR,BS23129,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23129&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030702142408,APSCJTLZN55MIG5M3B3KQTETNLUBCR7V,BS23134,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23134&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703055628,KE6CLKEUWGMESI2SURPEBIYCVJQNJZ6Y,BS23004,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23004&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703060337,JDIWZ2O2QYL3TP7NSFOD52KPDFNKOHU7,BS23010,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23010&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703060738,GUBUYY37U2UK5PQMIKVNP53D4CARCXFV,BS23012,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23012&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703060931,X6PLRVRSGLCEDMC7UGDPQ4NJ5NZXUITI,BS23013,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23013&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703061151,6YXCIUNBZLRBHMRCVN2XBCHGFZEJ6QQA,BS23016,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23016&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703061337,P7Z3DK2TU4W4ETWYFCXGYAN7CEIJARRA,BS23017,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23017&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703061656,MAANA3VKTW6W5YETTKXCEG64NUFUZVIF,BS23019,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23019&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703061923,NMI4IVSQAKBMC4WIPMEY3WGYTNTAIUIV,BS23020,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23020&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703062310,6PBBTFJIWGWOXSQDTAKQ4JLWJ3BVCRRG,BS23027,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23027&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703062613,MIR2MLGHAUBJJJAEI775GFNR6REYZIH3,BS23029,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23029&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703062800,UFSB7YSDOZC2COIU5NGPEBKRVDDWCGFL,BS23028,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23028&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703063232,3EVA4TNU243YTJ3HI3MIPTRE6YZ3PP5B,BS23030,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23030&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703063556,5PWEGKWW2YLVVO5JWXGTUMBE6JTC5MAS,BS23040,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23040&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703063632,I4YBLS2AD2JDAOIVSGY2AJQAINFNLCEZ,BS23045,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23045&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703063747,HHHNA6EGYMKSQH7VP7JTXMY3NOJ6PXTG,BS23047,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23047&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703063848,I37VU5I3VI2S2OIMS2Q4PBCGGDPEDHEY,BS23048,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23048&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703064123,K2GU3JWTTF4EXBFX2CYD5LTS3UNDVD4C,BS23050,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23050&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703064150,5L4JDPKWSUYQ5H2PAFLYKDQCRBG7Y5SR,BS23036,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23036&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703065142,Q5VJJGJRDROEJMBZYUS5A565XEUFA7YA,BS23056,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23056&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703065907,VNA67FWSYMO74DZIYHKBPRKSVA7YQB3B,BS23181,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23181&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703070121,5ASE6ZWDXKGBIMCRZIT77QN7JLSJKF62,BS23182,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23182&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703070348,IV2QWA2YCMKXMOBXZXQ2GNL5SUR27WUK,BS23184,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23184&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703071120,VGL4FEYTJIYUWWIFUTUFJLXYBSE3FGXP,BS23189,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23189&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703075017,QUDQOVIJOSEFBAGC24VBD6EWC657AMQJ,BS23117,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23117&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703075522,EQMTDKWILWN6PQOTMLN2CW7VBOVHQ3AE,BS23116,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23116&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703075649,FCNX7KNCQN4YFF6MGDNPSF7ZJMXVUG4Y,BS23131,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23131&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703075749,W4DUXNSEM7INUQERMRZNWRISGKORAOAR,BS23140,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23140&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703081738,FAMMSKMS52LBMZ76VBKXDP26L4GWOTQ7,BS23164,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23164&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703082106,OGK3DGFWDQ4EYPZCLIRCS2K3QG65ICV2,BS23165,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23165&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030703082324,V4WRNYWPVZOZH4Z2PLXK26ID2ZFWLHR2,BS23169,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23169&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704204601,575B2CG4OS3VNS3TYG4HAPOFRCT3GUED,BS23179,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23179&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704213259,JWYIWCU434AZYXXFPMMHOWFEJXXJVMRO,BS23084,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23084&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704213324,CT7O35H37LFMPOT372YNSKX6DEC3TDSZ,BS23076,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23076&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704213456,Y6ULR2VZN4HIE6AVV6775R5VO43Y2RCA,BS23072,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23072&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704213616,CYSOVZSD56GFLFSTN6ZRX6KRJH6HVOKP,BS23035,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23035&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704213942,NGM4OCFNNYPZWQW2UEVK7Z3CWIGBXXND,BS23090,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23090&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704214149,ZJQ6KGE4QKHK7A7WTWH4JXYVMM45HX22,BS23096,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23096&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704214500,5ZL56JHVSZ52OURYQQZFXR4GYT3LP6PC,BS23097,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23097&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704214622,7UOADIXQ5C7ZXHWAOHBMWW5OCB6B7XXJ,BS23099,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23099&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704214824,NDM7QYC2HWSO4GIHSIYZ5VY5HSEVCM45,BS23112,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23112&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704214955,EFJIED3SG2TPW5SQT72QLXPXL4RJYMY6,BS23108,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23108&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704215058,MDXPDR7PMKX5BC7NFLRZ4ZTRA76VNYIV,BS23109,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23109&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704215116,SVGCXNIIHO3WCABSX6PRCW5EIUOPDPR7,BS23114,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23114&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704215328,CXVEKTLRO2SOVVNA3KA6IAUJKDVPNHWJ,BS23122,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23122&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704215407,OQDRV3TEZAOUH3S4M5M7OLVIIG4HDUWW,BS23119,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23119&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704215644,AMPVSGFRIBSQRIZWMRBAVHU4G4WPS2J2,BS23130,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23130&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704215733,7TFURAG7TW3MCNLPATGWNXGDDPKNZ2VD,BS23128,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23128&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704220910,KOZFGCDQCNBCAJITFIYH6DHLBC3DUXSF,BS23154,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23154&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704220920,HNE6A7B4OSYL7KCBUAIFVTYGLEHWGHEX,BS23138,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23138&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704221012,Y7LXIONCSNURXLHOZBMD7ATVSGE4A277,BS23161,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23161&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704221033,DHHONIWPKYCXEO2ZIP34PI2JUZKCA6MY,BS23156,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23156&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704221034,MFRXQX3PYWTIGNVRJLUSI3AXDGNFQ7WR,BS23159,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23159&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704221345,TG2JEDNBETSGTTEUVAY6AUM47X43JGCD,BS23175,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23175&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704221501,G4OGCNWS4OVBNEEU6UXJWC4VKXUZ67TL,BS23163,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23163&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704221622,S3MIWWPQ37ACAT5YJYG57YNU7PGNYBIB,BS23178,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23178&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704221719,BZLJZ6JW4673ZOFY2YW5W4AMZTCWBFI7,BS23043,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23043&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704222049,A5B5F2JP5E4E2NUP5ZXU3XXCJOTE3WPP,BS23185,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23185&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704222158,PCGKJONNE3CK2JEFIONBNUMBIRRETCZC,BS23188,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23188&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030704222211,ZK5O4HENUSODLXQWUXTXGTC3QWYBYWB3,BS23183,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23183&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030709175659,5XUL7AHMMTL2BDDQCFZE75CGUXRDB6LX,BS23051,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23051&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030709180043,FZKK3BE2Z3ZSRCV66NVPHGSGBNFAW7AF,BS23052,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23052&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030709180623,QUOPZGL35CHXUQGF7HG56FLJCYZVXHTW,BS23057,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23057&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709180648,43BDVXPRZ7A35GRULL66VRZABWSS2X35,BS23057,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23057&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030709181020,35M7UVYBTA2P5KIFUSVQRTRIE77IX5Q5,BS23060,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23060&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709181359,QTDHNWYK5JW7EJFQ2YX4HLQWXBGARXKU,BS23060,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23060&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030709181626,HNCXG3O6Y3Y2S7S6VX76LGW77JM4Z7A6,BS23060,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23060&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030709181705,SAF3ISLRR5QWI5FX437YGGIVUDXATRHE,BS23065,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23065&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030709181708,Q6YDGYV4A2R5RRNLOBNLJWPJ47TAE6T6,BS23066,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23066&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709182038,37IQUFRURYG2ECJA2B2HOGSXWHT3USHO,BS23066,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23066&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030709182118,2WYNLUAWOZWTPVHHK6UQ7CD2CSEQQDWF,BS23066,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23066&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030709182145,ST5HY26OCQP3LNIP6QJVBKXIF4R5WQQD,BS23066,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23066&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030709182628,CR3SG54ZP2YMPQ34GWNSN4QCHJSEM344,BS23068,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23068&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030709182704,CRFUMVWGZAGJPO6FZC7DGGFXI3EP5DON,BS23069,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23069&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709182712,QMK5CCML5YVDK3R2RMPFZVE4QXSBG2QD,BS23069,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23069&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030709182834,UM3BEM3HS2RZT72XPAVRKHRGKYVVTPSJ,BS23069,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23069&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030709183233,LOSB6TUVKNR55IUATFO7VQNWIIJCVVHF,BS23069,6,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23069&cuarto=6&lang=ES&serie=
a2gamestatpbp.asp,20030709184731,F7BPVPRSIUX53CYBC3PDCA5Q2FLGJWLH,BS23074,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23074&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709184841,EWIQTUVZCRBACBHHI5YFR7FY57UTGID6,BS23074,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23074&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030709184934,E5QNGVM5FIDERDELBBRGBC7I4V6NI5FS,BS23074,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23074&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030709185234,IZEZ2ZYPKRRPN7IVXY2MLTLANE6EEWAL,BS23075,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23075&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709185536,3ZAUD42WJSGT5GUFAO3NOD647SHTBVR4,BS23075,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23075&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030709185640,I4CE6CQ2UJZBRUSN47555BNEOFZ4XFAZ,BS23075,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23075&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030709185938,MKRQWOGIK2HZSYCLQQLEDBBHHSKSK7MD,BS23078,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23078&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709190147,5MH7QMVS7XERAUEF2IKJEU5XH2NRSWDV,BS23078,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23078&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030709190151,JQD34OKBH35TUGDUY5YGGZOWN5ET3YAW,BS23078,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23078&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030709190429,TWR7WCIGIF24U4F3U7OH7IDL5HY32EKM,BS23079,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23079&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030709190742,3DG3JXOXRJ7TV5FNH7J4G65OSFE2E4CJ,BS23080,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23080&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030709190756,ZHOMPHD3JHHTCKO3VJ4IFFB67S5IQXB4,BS23082,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23082&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030709190938,FMOUHWFGCFL7U5HEXBF4PMTPWFU32HY5,BS23083,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23083&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709191122,Z7DW63ISQMWKRL7LGN4LCJPJZM43ABHO,BS23083,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23083&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030709191248,7632OSMV7OUOLNB74RPHFBYX7XEXKNQQ,BS23083,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23083&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030709191603,KA6QMLS2EFLOTAFYIDTCUJRTEYFGNAIP,BS23088,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23088&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709191611,KT3JPXLEZKKLIFP4MFHFVVPDBDHHS5IV,BS23088,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23088&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030709191941,RAOITSTYKIP4RVBZELG6HKRZY5OYBY6B,BS23088,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23088&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030709192045,LVZVTT45DJ6CJY7SVN63RIIMYKIABSKD,BS23089,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23089&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709192133,ZGOKVJWDNHCXPEUBSNIUCGLJMNNMTN5G,BS23089,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23089&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030709192502,7XAL7IE6GEXIQTWOWO2KQEPQ2Q4TSFKB,BS23089,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23089&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030709192810,NOKV4YDEK6WIWZYNPMGLWT7PSJGNTCAO,BS23091,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23091&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030709193009,ARQ6S66HFA4APF3VGJDIBNC3ZTRC6RCP,BS23095,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23095&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030709193036,E7APDEGP477XDYDUTORB7FOR3RVCESCR,BS23094,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23094&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030710182526,G5SWVMM7TEULXP7T3OCR4X2B5IGOV5MG,BS23095,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23095&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030710182844,BARFS2DH3IZYCGG2AIZN2TFHBFMWONOV,BS23102,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23102&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030710183157,CWWYMN3CI2RLDOWGWWRR3PKXVOHDW67Y,BS23111,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23111&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030710183212,K2HUMC2W25HSW5IXAO7FILPBR7WOWFGQ,BS23106,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23106&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030710183446,7BDJEKLHK66ENPOR3MLQ2NUHV3XY7BLM,BS23111,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23111&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030710183656,WX7HXSUQ4YIN3XYLT6KYUM2MYDQR7B7K,BS23121,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23121&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030710183856,WAUZKNHEPUZN7YULW2ZDQKYT77PREA3V,BS23130,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23130&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20030710183910,5GUDFRYJ4MNNE66DU2GELY2VQPH5HUEI,BS23130,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23130&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20030710184245,PQWDD3C3QQ44CPEZJREMFNWBMLI3PEQC,BS23133,1,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23133&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20030710214204,DTVJPQVK7LIAY2KOA75O6524GXMCPSAZ,BS23095,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23095&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030710214912,NQ7TWNFPNJZCMRIAJOUQK46525GWBRIZ,BS23098,3,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23098&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20030710214923,BQDVEVES7LBNNVPCYHHN236ZIHXJ2KPW,BS23098,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23098&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030710215153,JDBEBD5FUQEQXMZ2JY5ONXQ4LPDB73NU,BS23098,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23098&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20030710215418,BJKI6K35TYWIL36N6WSA6BA2M77DA5RY,BS23098,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23098&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030710220956,PA25KNG4RL2GNJGIME3AODQXWCJCRD2E,BS23103,2,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23103&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20030710221140,RPMP3REY3U4O7F6GVMSJWCUA7OG4VGM3,BS23103,5,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23103&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20030710221645,SUQVX545EMW5ATYWQLKRQHTADNTQ657V,BS23104,4,2003,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS23104&cuarto=4&lang=ES&serie=
