obs_source,player_raw,club_raw,season,bsnpr_id,canonical_name,match_method,club_check,confidence
player_season_stats_2001_2004.csv,"Rodriguez, E.",Cangrejeros de Santurce,2003,624,"Rodriguez Mandes, Erick",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Rosa, A.",Leones de Ponce,2002,148,"Rosa Clemente, Angel R.",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rosas, S.",Maratonistas de Coamo,2003,2146,"Rosas Lebron, Samuel",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Sanchez, R.",Criollos de Caguas,2001,2033,"Sanchez Rosa, Ricky",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Sanchez, R.",Criollos de Caguas,2002,2033,"Sanchez Rosa, Ricky",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Santiago, D.",Vaqueros de Bayamon,2001,427,"Santiago Lynn, Daniel",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Santiago, E.",Vaqueros de Bayamon,2001,502,"Santiago Cordero, Eddin",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Soto, E.",Indios de Mayaguez,2001,651,"Soto Diaz, Eugenio Felipe",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Soto, E.",Leones de Ponce,2001,651,"Soto Diaz, Eugenio Felipe",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Soto, E.",Leones de Ponce,2002,651,"Soto Diaz, Eugenio Felipe",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Soto, E.",Leones de Ponce,2003,651,"Soto Diaz, Eugenio Felipe",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Valenzuela, H.",Gigantes de Carolina,2001,869,"Valenzuela Hernandez, Hector",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Vega, C.",Titanes de Morovis,2003,392,"Vega Johnson, Christopher",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Vega, O.",Indios de Mayaguez,2001,1759,"Vega Smith, Orlando",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Vega, O.",Leones de Ponce,2002,1759,"Vega Smith, Orlando",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Vega, O.",Leones de Ponce,2003,1759,"Vega Smith, Orlando",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Verdejo, J.",Indios de Mayaguez,2001,1041,"Verdejo, Jesus",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Villafane, L.",Cangrejeros de Santurce,2001,1502,"Villafane Silva, Luis",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Villegas, S.",Cangrejeros de Santurce,2001,2145,"Villegas Aviles, Samuel",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Zayas, H.",Indios de Mayaguez,2001,870,"Zayas Irizarry, Hector",name+season_in_career,confirms,single-source
