bsnpr_id,alias,normalized_alias,alias_type,source
2380,"Erazo Cruz, A.","erazo cruz, a",initial,derived
2380,"Erazo, A.","erazo, a",initial,derived
2380,"erazo cruz, armando","erazo cruz, armando",normalized,derived
2380,"Erazo Cruz, Armando","erazo cruz, armando",paternal_surname,derived
2380,"Erazo, Armando","erazo, armando",paternal_surname,derived
2381,"Rosa Cordero, Jareck","rosa cordero, jareck",canonical,derived
2381,"Rosa Cordero, Jareck","rosa cordero, jareck",enciclopedia,bsnpr
2381,Jareck Rosa Cordero,jareck rosa cordero,given_family_order,derived
2381,"Rosa Cordero, J.","rosa cordero, j",initial,derived
2381,"Rosa, J.","rosa, j",initial,derived
2381,"rosa cordero, jareck","rosa cordero, jareck",normalized,derived
2381,"Rosa Cordero, Jareck","rosa cordero, jareck",paternal_surname,derived
2381,"Rosa, Jareck","rosa, jareck",paternal_surname,derived
2382,"Mendez, Jose","mendez, jose",canonical,derived
2382,"Mendez, Jose","mendez, jose",enciclopedia,bsnpr
2382,Jose Mendez,jose mendez,given_family_order,derived
2382,"Mendez, J.","mendez, j",initial,derived
2382,"mendez, jose","mendez, jose",normalized,derived
2382,"Mendez, Jose","mendez, jose",paternal_surname,derived
2383,"Cummings, T.J.","cummings, tj",canonical,derived
2383,"Cummings, T.J.","cummings, tj",enciclopedia,bsnpr
2383,T.J. Cummings,tj cummings,given_family_order,derived
2383,"Cummings, T.","cummings, t",initial,derived
2383,"cummings, tj","cummings, tj",normalized,derived
2383,"Cummings, T.J.","cummings, tj",paternal_surname,derived
2384,"Mercado, Christopher","mercado, christopher",canonical,derived
2384,"Mercado, Christopher","mercado, christopher",enciclopedia,bsnpr
2384,Christopher Mercado,christopher mercado,given_family_order,derived
2384,"Mercado, C.","mercado, c",initial,derived
2384,"mercado, christopher","mercado, christopher",normalized,derived
2384,"Mercado, Christopher","mercado, christopher",paternal_surname,derived
2385,"Colon Gracia, Nelson","colon gracia, nelson",canonical,derived
2385,"Colon Gracia, Nelson","colon gracia, nelson",enciclopedia,bsnpr
2385,Nelson Colon Gracia,nelson colon gracia,given_family_order,derived
2385,"Colon Gracia, N.","colon gracia, n",initial,derived
2385,"Colon, N.","colon, n",initial,derived
2385,"colon gracia, nelson","colon gracia, nelson",normalized,derived
2385,"Colon Gracia, Nelson","colon gracia, nelson",paternal_surname,derived
2385,"Colon, Nelson","colon, nelson",paternal_surname,derived
2386,"Villegas Mercado, Johwen","villegas mercado, johwen",canonical,derived
2386,"Villegas Mercado, Johwen","villegas mercado, johwen",enciclopedia,bsnpr
2386,Johwen Villegas Mercado,johwen villegas mercado,given_family_order,derived
2386,"Villegas Mercado, J.","villegas mercado, j",initial,derived
2386,"Villegas, J.","villegas, j",initial,derived
2386,"villegas mercado, johwen","villegas mercado, johwen",normalized,derived
2386,"Villegas Mercado, Johwen","villegas mercado, johwen",paternal_surname,derived
2386,"Villegas, Johwen","villegas, johwen",paternal_surname,derived
2387,"Wingate, Jason","wingate, jason",canonical,derived
2387,"Wingate, Jason","wingate, jason",enciclopedia,bsnpr
2387,Jason Wingate,jason wingate,given_family_order,derived
2387,"Wingate, J.","wingate, j",initial,derived
2387,"wingate, jason","wingate, jason",normalized,derived
2387,"Wingate, Jason","wingate, jason",paternal_surname,derived
2388,"Pellot Rosa, Edwin","pellot rosa, edwin",canonical,derived
2388,"Pellot Rosa, Edwin","pellot rosa, edwin",enciclopedia,bsnpr
2388,Edwin Pellot Rosa,edwin pellot rosa,given_family_order,derived
2388,"Pellot Rosa, E.","pellot rosa, e",initial,derived
2388,"Pellot, E.","pellot, e",initial,derived
2388,"pellot rosa, edwin","pellot rosa, edwin",normalized,derived
2388,"Pellot Rosa, Edwin","pellot rosa, edwin",paternal_surname,derived
2388,"Pellot, Edwin","pellot, edwin",paternal_surname,derived
2389,"Torrens Matta, Cristian L.","torrens matta, cristian l",canonical,derived
2389,"Torrens Matta, Cristian L.","torrens matta, cristian l",enciclopedia,bsnpr
2389,Cristian L. Torrens Matta,cristian l torrens matta,given_family_order,derived
2389,"Torrens Matta, Cristian","torrens matta, cristian",given_first_only,derived
2389,"Torrens, Cristian","torrens, cristian",given_first_only,derived
2389,"Torrens Matta, C.","torrens matta, c",initial,derived
2389,"Torrens, C.","torrens, c",initial,derived
2389,"torrens matta, cristian l","torrens matta, cristian l",normalized,derived
2389,"Torrens Matta, Cristian L.","torrens matta, cristian l",paternal_surname,derived
2389,"Torrens, Cristian L.","torrens, cristian l",paternal_surname,derived
2390,"Victor White, Isaiah","victor white, isaiah",canonical,derived
2390,"Victor White, Isaiah","victor white, isaiah",enciclopedia,bsnpr
2390,Isaiah Victor White,isaiah victor white,given_family_order,derived
2390,"Victor White, I.","victor white, i",initial,derived
2390,"Victor, I.","victor, i",initial,derived
2390,"victor white, isaiah","victor white, isaiah",normalized,derived
2390,"Victor White, Isaiah","victor white, isaiah",paternal_surname,derived
2390,"Victor, Isaiah","victor, isaiah",paternal_surname,derived
2391,"Shannon Dogan, Terrence","shannon dogan, terrence",canonical,derived
2391,"Shannon Dogan, Terrence","shannon dogan, terrence",enciclopedia,bsnpr
2391,Terrence Shannon Dogan,terrence shannon dogan,given_family_order,derived
2391,"Shannon Dogan, T.","shannon dogan, t",initial,derived
2391,"Shannon, T.","shannon, t",initial,derived
2391,"shannon dogan, terrence","shannon dogan, terrence",normalized,derived
2391,"Shannon Dogan, Terrence","shannon dogan, terrence",paternal_surname,derived
2391,"Shannon, Terrence","shannon, terrence",paternal_surname,derived
2393,"Allen, Edward","allen, edward",canonical,derived
2393,"Allen, Edward","allen, edward",enciclopedia,bsnpr
2393,Edward Allen,edward allen,given_family_order,derived
2393,"Allen, E.","allen, e",initial,derived
2393,"allen, edward","allen, edward",normalized,derived
2393,"Allen, Edward","allen, edward",paternal_surname,derived
2394,"Agbai, Uka","agbai, uka",canonical,derived
2394,"Agbai, Uka","agbai, uka",enciclopedia,bsnpr
2394,Uka Agbai,uka agbai,given_family_order,derived
2394,"Agbai, U.","agbai, u",initial,derived
2394,"agbai, uka","agbai, uka",normalized,derived
2394,"Agbai, Uka","agbai, uka",paternal_surname,derived
2395,"Ortega Rios, Juan","ortega rios, juan",canonical,derived
2395,"Ortega Rios, Juan","ortega rios, juan",enciclopedia,bsnpr
2395,Juan Ortega Rios,juan ortega rios,given_family_order,derived
2395,"Ortega Rios, J.","ortega rios, j",initial,derived
2395,"Ortega, J.","ortega, j",initial,derived
2395,"ortega rios, juan","ortega rios, juan",normalized,derived
2395,"Ortega Rios, Juan","ortega rios, juan",paternal_surname,derived
2395,"Ortega, Juan","ortega, juan",paternal_surname,derived
2396,"Lopez, Juan","lopez, juan",canonical,derived
2396,"Lopez, Juan","lopez, juan",enciclopedia,bsnpr
2396,Juan Lopez,juan lopez,given_family_order,derived
2396,"Lopez, J.","lopez, j",initial,derived
2396,"lopez, juan","lopez, juan",normalized,derived
2396,"Lopez, Juan","lopez, juan",paternal_surname,derived
2397,"Oliver Henry, Jonathan","oliver henry, jonathan",canonical,derived
2397,"Oliver Henry, Jonathan","oliver henry, jonathan",enciclopedia,bsnpr
2397,Jonathan Oliver Henry,jonathan oliver henry,given_family_order,derived
2397,"Oliver Henry, J.","oliver henry, j",initial,derived
2397,"Oliver, J.","oliver, j",initial,derived
2397,"oliver henry, jonathan","oliver henry, jonathan",normalized,derived
2397,"Oliver Henry, Jonathan","oliver henry, jonathan",paternal_surname,derived
2397,"Oliver, Jonathan","oliver, jonathan",paternal_surname,derived
2398,"Gonzalez, Miguel","gonzalez, miguel",canonical,derived
2398,"Gonzalez, Miguel","gonzalez, miguel",enciclopedia,bsnpr
2398,Miguel Gonzalez,miguel gonzalez,given_family_order,derived
2398,"Gonzalez, M.","gonzalez, m",initial,derived
2398,"gonzalez, miguel","gonzalez, miguel",normalized,derived
2398,"Gonzalez, Miguel","gonzalez, miguel",paternal_surname,derived
2399,"Carrillo Lopez, Ricardo Jr.","carrillo lopez, ricardo jr",canonical,derived
2399,"Carrillo Lopez, Ricardo Jr.","carrillo lopez, ricardo jr",enciclopedia,bsnpr
2399,Ricardo Jr. Carrillo Lopez,ricardo jr carrillo lopez,given_family_order,derived
2399,"Carrillo Lopez, Ricardo","carrillo lopez, ricardo",given_first_only,derived
2399,"Carrillo, Ricardo","carrillo, ricardo",given_first_only,derived
2399,"Carrillo Lopez, R.","carrillo lopez, r",initial,derived
2399,"Carrillo, R.","carrillo, r",initial,derived
2399,"carrillo lopez, ricardo jr","carrillo lopez, ricardo jr",normalized,derived
2399,"Carrillo Lopez, Ricardo Jr.","carrillo lopez, ricardo jr",paternal_surname,derived
2399,"Carrillo, Ricardo Jr.","carrillo, ricardo jr",paternal_surname,derived
2400,"Cepeda, Eliz","cepeda, eliz",canonical,derived
2400,"Cepeda, Eliz","cepeda, eliz",enciclopedia,bsnpr
2400,Eliz Cepeda,eliz cepeda,given_family_order,derived
2400,"Cepeda, E.","cepeda, e",initial,derived
2400,"cepeda, eliz","cepeda, eliz",normalized,derived
2400,"Cepeda, Eliz","cepeda, eliz",paternal_surname,derived
2402,"Camara, Babacar","camara, babacar",canonical,derived
2402,"Camara, Babacar","camara, babacar",enciclopedia,bsnpr
2402,Babacar Camara,babacar camara,given_family_order,derived
2402,"Camara, B.","camara, b",initial,derived
2402,"camara, babacar","camara, babacar",normalized,derived
2402,"Camara, Babacar","camara, babacar",paternal_surname,derived
2403,"Klette, Tilo","klette, tilo",canonical,derived
2403,"Klette, Tilo","klette, tilo",enciclopedia,bsnpr
2403,Tilo Klette,tilo klette,given_family_order,derived
2403,"Klette, T.","klette, t",initial,derived
2403,"klette, tilo","klette, tilo",normalized,derived
2403,"Klette, Tilo","klette, tilo",paternal_surname,derived
2407,"Mata, Christian","mata, christian",canonical,derived
2407,"Mata, Christian","mata, christian",enciclopedia,bsnpr
2407,Christian Mata,christian mata,given_family_order,derived
2407,"Mata, C.","mata, c",initial,derived
2407,"mata, christian","mata, christian",normalized,derived
2407,"Mata, Christian","mata, christian",paternal_surname,derived
2409,"Freeman McKamey, Duke","freeman mckamey, duke",canonical,derived
2409,"Freeman McKamey, Duke","freeman mckamey, duke",enciclopedia,bsnpr
2409,Duke Freeman McKamey,duke freeman mckamey,given_family_order,derived
2409,"Freeman McKamey, D.","freeman mckamey, d",initial,derived
2409,"Freeman, D.","freeman, d",initial,derived
2409,"freeman mckamey, duke","freeman mckamey, duke",normalized,derived
2409,"Freeman McKamey, Duke","freeman mckamey, duke",paternal_surname,derived
2409,"Freeman, Duke","freeman, duke",paternal_surname,derived
2410,"Yates, Ronald","yates, ronald",canonical,derived
2410,"Yates, Ronald","yates, ronald",enciclopedia,bsnpr
2410,Ronald Yates,ronald yates,given_family_order,derived
2410,"Yates, R.","yates, r",initial,derived
2410,"yates, ronald","yates, ronald",normalized,derived
2410,"Yates, Ronald","yates, ronald",paternal_surname,derived
2411,"Profit, Laron","profit, laron",canonical,derived
2411,"Profit, Laron","profit, laron",enciclopedia,bsnpr
2411,Laron Profit,laron profit,given_family_order,derived
2411,"Profit, L.","profit, l",initial,derived
2411,"profit, laron","profit, laron",normalized,derived
2411,"Profit, Laron","profit, laron",paternal_surname,derived
2412,"Tucker, Rashad","tucker, rashad",canonical,derived
2412,"Tucker, Rashad","tucker, rashad",enciclopedia,bsnpr
2412,Rashad Tucker,rashad tucker,given_family_order,derived
2412,"Tucker, R.","tucker, r",initial,derived
2412,"tucker, rashad","tucker, rashad",normalized,derived
2412,"Tucker, Rashad","tucker, rashad",paternal_surname,derived
2413,"Maxey, Erron","maxey, erron",canonical,derived
2413,"Maxey, Erron","maxey, erron",enciclopedia,bsnpr
2413,Erron Maxey,erron maxey,given_family_order,derived
2413,"Maxey, E.","maxey, e",initial,derived
2413,"maxey, erron","maxey, erron",normalized,derived
2413,"Maxey, Erron","maxey, erron",paternal_surname,derived
2414,"Kinloch, Damien","kinloch, damien",canonical,derived
2414,"Kinloch, Damien","kinloch, damien",enciclopedia,bsnpr
2414,Damien Kinloch,damien kinloch,given_family_order,derived
2414,"Kinloch, D.","kinloch, d",initial,derived
2414,"kinloch, damien","kinloch, damien",normalized,derived
2414,"Kinloch, Damien","kinloch, damien",paternal_surname,derived
2415,"Young, David","young, david",canonical,derived
2415,"Young, David","young, david",enciclopedia,bsnpr
2415,David Young,david young,given_family_order,derived
2415,"Young, D.","young, d",initial,derived
2415,"young, david","young, david",normalized,derived
2415,"Young, David","young, david",paternal_surname,derived
2416,"Murry, Nile","murry, nile",canonical,derived
2416,"Murry, Nile","murry, nile",enciclopedia,bsnpr
2416,Nile Murry,nile murry,given_family_order,derived
2416,"Murry, N.","murry, n",initial,derived
2416,"murry, nile","murry, nile",normalized,derived
2416,"Murry, Nile","murry, nile",paternal_surname,derived
2417,"Brown, Elton","brown, elton",canonical,derived
2417,"Brown, Elton","brown, elton",enciclopedia,bsnpr
2417,Elton Brown,elton brown,given_family_order,derived
2417,"Brown, E.","brown, e",initial,derived
2417,"brown, elton","brown, elton",normalized,derived
2417,"Brown, Elton","brown, elton",paternal_surname,derived
2418,"Hicks, Michael","hicks, michael",canonical,derived
2418,"Hicks, Michael","hicks, michael",enciclopedia,bsnpr
2418,Michael Hicks,michael hicks,given_family_order,derived
2418,"Hicks, M.","hicks, m",initial,derived
2418,"hicks, michael","hicks, michael",normalized,derived
2418,"Hicks, Michael","hicks, michael",paternal_surname,derived
2419,"Brooks, Darren","brooks, darren",canonical,derived
2419,"Brooks, Darren","brooks, darren",enciclopedia,bsnpr
2419,Darren Brooks,darren brooks,given_family_order,derived
2419,"Brooks, D.","brooks, d",initial,derived
2419,"brooks, darren","brooks, darren",normalized,derived
2419,"Brooks, Darren","brooks, darren",paternal_surname,derived
2420,"Withers, Curtis","withers, curtis",canonical,derived
2420,"Withers, Curtis","withers, curtis",enciclopedia,bsnpr
2420,Curtis Withers,curtis withers,given_family_order,derived
2420,"Withers, C.","withers, c",initial,derived
2420,"withers, curtis","withers, curtis",normalized,derived
2420,"Withers, Curtis","withers, curtis",paternal_surname,derived
2421,"Little, Donald","little, donald",canonical,derived
2421,"Little, Donald","little, donald",enciclopedia,bsnpr
2421,Donald Little,donald little,given_family_order,derived
2421,"Little, D.","little, d",initial,derived
2421,"little, donald","little, donald",normalized,derived
2421,"Little, Donald","little, donald",paternal_surname,derived
2422,"McFadgon, Cornelius","mcfadgon, cornelius",canonical,derived
2422,"McFadgon, Cornelius","mcfadgon, cornelius",enciclopedia,bsnpr
2422,Cornelius McFadgon,cornelius mcfadgon,given_family_order,derived
2422,"McFadgon, C.","mcfadgon, c",initial,derived
2422,"mcfadgon, cornelius","mcfadgon, cornelius",normalized,derived
2422,"McFadgon, Cornelius","mcfadgon, cornelius",paternal_surname,derived
2423,"McGhee, Aaron","mcghee, aaron",canonical,derived
2423,"McGhee, Aaron","mcghee, aaron",enciclopedia,bsnpr
2423,Aaron McGhee,aaron mcghee,given_family_order,derived
2423,"McGhee, A.","mcghee, a",initial,derived
2423,"mcghee, aaron","mcghee, aaron",normalized,derived
2423,"McGhee, Aaron","mcghee, aaron",paternal_surname,derived
2424,"Traylor, Robert","traylor, robert",canonical,derived
2424,"Traylor, Robert","traylor, robert",enciclopedia,bsnpr
2424,Robert Traylor,robert traylor,given_family_order,derived
2424,"Traylor, R.","traylor, r",initial,derived
2424,"traylor, robert","traylor, robert",normalized,derived
2424,"Traylor, Robert","traylor, robert",paternal_surname,derived
2425,"Okafor, Patrick","okafor, patrick",canonical,derived
2425,"Okafor, Patrick","okafor, patrick",enciclopedia,bsnpr
2425,Patrick Okafor,patrick okafor,given_family_order,derived
2425,"Okafor, P.","okafor, p",initial,derived
2425,"okafor, patrick","okafor, patrick",normalized,derived
2425,"Okafor, Patrick","okafor, patrick",paternal_surname,derived
2426,"Jamison, Harold","jamison, harold",canonical,derived
2426,"Jamison, Harold","jamison, harold",enciclopedia,bsnpr
2426,Harold Jamison,harold jamison,given_family_order,derived
2426,"Jamison, H.","jamison, h",initial,derived
2426,"jamison, harold","jamison, harold",normalized,derived
2426,"Jamison, Harold","jamison, harold",paternal_surname,derived
2427,"Allred, Lance","allred, lance",canonical,derived
2427,"Allred, Lance","allred, lance",enciclopedia,bsnpr
2427,Lance Allred,lance allred,given_family_order,derived
2427,"Allred, L.","allred, l",initial,derived
2427,"allred, lance","allred, lance",normalized,derived
2427,"Allred, Lance","allred, lance",paternal_surname,derived
2428,"Conley, Robert","conley, robert",canonical,derived
2428,"Conley, Robert","conley, robert",enciclopedia,bsnpr
2428,Robert Conley,robert conley,given_family_order,derived
2428,"Conley, R.","conley, r",initial,derived
2428,"conley, robert","conley, robert",normalized,derived
2428,"Conley, Robert","conley, robert",paternal_surname,derived
2429,"Bracey, Bryan","bracey, bryan",canonical,derived
2429,"Bracey, Bryan","bracey, bryan",enciclopedia,bsnpr
2429,Bryan Bracey,bryan bracey,given_family_order,derived
2429,"Bracey, B.","bracey, b",initial,derived
2429,"bracey, bryan","bracey, bryan",normalized,derived
2429,"Bracey, Bryan","bracey, bryan",paternal_surname,derived
2430,"Johnson, DeMarco","johnson, demarco",canonical,derived
2430,"Johnson, DeMarco","johnson, demarco",enciclopedia,bsnpr
2430,DeMarco Johnson,demarco johnson,given_family_order,derived
2430,"Johnson, D.","johnson, d",initial,derived
2430,"johnson, demarco","johnson, demarco",normalized,derived
2430,"Johnson, DeMarco","johnson, demarco",paternal_surname,derived
2431,"Johnson, Demarco","johnson, demarco",canonical,derived
2431,"Johnson, Demarco","johnson, demarco",enciclopedia,bsnpr
2431,Demarco Johnson,demarco johnson,given_family_order,derived
2431,"Johnson, D.","johnson, d",initial,derived
2431,"johnson, demarco","johnson, demarco",normalized,derived
2431,"Johnson, Demarco","johnson, demarco",paternal_surname,derived
2432,"Bender, Brandon","bender, brandon",canonical,derived
2432,"Bender, Brandon","bender, brandon",enciclopedia,bsnpr
2432,Brandon Bender,brandon bender,given_family_order,derived
2432,"Bender, B.","bender, b",initial,derived
2432,"bender, brandon","bender, brandon",normalized,derived
2432,"Bender, Brandon","bender, brandon",paternal_surname,derived
2433,"Sanders, Rob","sanders, rob",canonical,derived
2433,"Sanders, Rob","sanders, rob",enciclopedia,bsnpr
2433,Rob Sanders,rob sanders,given_family_order,derived
2433,"Sanders, R.","sanders, r",initial,derived
2433,"sanders, rob","sanders, rob",normalized,derived
2433,"Sanders, Rob","sanders, rob",paternal_surname,derived
2434,"Fizer, Marcus","fizer, marcus",canonical,derived
2434,"Fizer, Marcus","fizer, marcus",enciclopedia,bsnpr
2434,Marcus Fizer,marcus fizer,given_family_order,derived
2434,"Fizer, M.","fizer, m",initial,derived
2434,"fizer, marcus","fizer, marcus",normalized,derived
2434,"Fizer, Marcus","fizer, marcus",paternal_surname,derived
2435,"Simmons, Chester","simmons, chester",canonical,derived
2435,"Simmons, Chester","simmons, chester",enciclopedia,bsnpr
2435,Chester Simmons,chester simmons,given_family_order,derived
2435,"Simmons, C.","simmons, c",initial,derived
2435,"simmons, chester","simmons, chester",normalized,derived
2435,"Simmons, Chester","simmons, chester",paternal_surname,derived
2436,"Pasco, Pervis","pasco, pervis",canonical,derived
2436,"Pasco, Pervis","pasco, pervis",enciclopedia,bsnpr
2436,Pervis Pasco,pervis pasco,given_family_order,derived
2436,"Pasco, P.","pasco, p",initial,derived
2436,"pasco, pervis","pasco, pervis",normalized,derived
2436,"Pasco, Pervis","pasco, pervis",paternal_surname,derived
2437,"Bell, Rashad","bell, rashad",canonical,derived
2437,"Bell, Rashad","bell, rashad",enciclopedia,bsnpr
2437,Rashad Bell,rashad bell,given_family_order,derived
2437,"Bell, R.","bell, r",initial,derived
2437,"bell, rashad","bell, rashad",normalized,derived
2437,"Bell, Rashad","bell, rashad",paternal_surname,derived
2438,"Beasley, Jerome","beasley, jerome",canonical,derived
2438,"Beasley, Jerome","beasley, jerome",enciclopedia,bsnpr
2438,Jerome Beasley,jerome beasley,given_family_order,derived
2438,"Beasley, J.","beasley, j",initial,derived
2438,"beasley, jerome","beasley, jerome",normalized,derived
2438,"Beasley, Jerome","beasley, jerome",paternal_surname,derived
2439,"Freeman, Kevin","freeman, kevin",canonical,derived
2439,"Freeman, Kevin","freeman, kevin",enciclopedia,bsnpr
2439,Kevin Freeman,kevin freeman,given_family_order,derived
2439,"Freeman, K.","freeman, k",initial,derived
2439,"freeman, kevin","freeman, kevin",normalized,derived
2439,"Freeman, Kevin","freeman, kevin",paternal_surname,derived
2440,"Walker, Samaki","walker, samaki",canonical,derived
2440,"Walker, Samaki","walker, samaki",enciclopedia,bsnpr
2440,Samaki Walker,samaki walker,given_family_order,derived
2440,"Walker, S.","walker, s",initial,derived
2440,"walker, samaki","walker, samaki",normalized,derived
2440,"Walker, Samaki","walker, samaki",paternal_surname,derived
2441,"Washington, Roger","washington, roger",canonical,derived
2441,"Washington, Roger","washington, roger",enciclopedia,bsnpr
2441,Roger Washington,roger washington,given_family_order,derived
2441,"Washington, R.","washington, r",initial,derived
2441,"washington, roger","washington, roger",normalized,derived
2441,"Washington, Roger","washington, roger",paternal_surname,derived
2442,"Riley, Roderick","riley, roderick",canonical,derived
2442,"Riley, Roderick","riley, roderick",enciclopedia,bsnpr
2442,Roderick Riley,roderick riley,given_family_order,derived
2442,"Riley, R.","riley, r",initial,derived
2442,"riley, roderick","riley, roderick",normalized,derived
2442,"Riley, Roderick","riley, roderick",paternal_surname,derived
2443,"Guevara, Diego","guevara, diego",canonical,derived
2443,"Guevara, Diego","guevara, diego",enciclopedia,bsnpr
2443,Diego Guevara,diego guevara,given_family_order,derived
2443,"Guevara, D.","guevara, d",initial,derived
2443,"guevara, diego","guevara, diego",normalized,derived
2443,"Guevara, Diego","guevara, diego",paternal_surname,derived
2444,"Quintero, Omar","quintero, omar",canonical,derived
2444,"Quintero, Omar","quintero, omar",enciclopedia,bsnpr
2444,Omar Quintero,omar quintero,given_family_order,derived
2444,"Quintero, O.","quintero, o",initial,derived
2444,"quintero, omar","quintero, omar",normalized,derived
2444,"Quintero, Omar","quintero, omar",paternal_surname,derived
2445,"Mariscal Mata, Victor","mariscal mata, victor",canonical,derived
2445,"Mariscal Mata, Victor","mariscal mata, victor",enciclopedia,bsnpr
2445,Victor Mariscal Mata,victor mariscal mata,given_family_order,derived
2445,"Mariscal Mata, V.","mariscal mata, v",initial,derived
2445,"Mariscal, V.","mariscal, v",initial,derived
2445,"mariscal mata, victor","mariscal mata, victor",normalized,derived
2445,"Mariscal Mata, Victor","mariscal mata, victor",paternal_surname,derived
2445,"Mariscal, Victor","mariscal, victor",paternal_surname,derived
2446,"Avila Haro, Victor Manuel","avila haro, victor manuel",canonical,derived
2446,"Avila Haro, Victor Manuel","avila haro, victor manuel",enciclopedia,bsnpr
2446,Victor Manuel Avila Haro,victor manuel avila haro,given_family_order,derived
2446,"Avila Haro, Victor","avila haro, victor",given_first_only,derived
2446,"Avila, Victor","avila, victor",given_first_only,derived
2446,"Avila Haro, V.","avila haro, v",initial,derived
2446,"Avila, V.","avila, v",initial,derived
2446,"avila haro, victor manuel","avila haro, victor manuel",normalized,derived
2446,"Avila Haro, Victor Manuel","avila haro, victor manuel",paternal_surname,derived
2446,"Avila, Victor Manuel","avila, victor manuel",paternal_surname,derived
2447,"Gittens, Tim","gittens, tim",canonical,derived
2447,"Gittens, Tim","gittens, tim",enciclopedia,bsnpr
2447,Tim Gittens,tim gittens,given_family_order,derived
2447,"Gittens, T.","gittens, t",initial,derived
2447,"gittens, tim","gittens, tim",normalized,derived
2447,"Gittens, Tim","gittens, tim",paternal_surname,derived
2448,"Brown, Takais","brown, takais",canonical,derived
2448,"Brown, Takais","brown, takais",enciclopedia,bsnpr
2448,Takais Brown,takais brown,given_family_order,derived
2448,"Brown, T.","brown, t",initial,derived
2448,"brown, takais","brown, takais",normalized,derived
2448,"Brown, Takais","brown, takais",paternal_surname,derived
2449,"Jeter, Richard","jeter, richard",canonical,derived
2449,"Jeter, Richard","jeter, richard",enciclopedia,bsnpr
2449,Richard Jeter,richard jeter,given_family_order,derived
2449,"Jeter, R.","jeter, r",initial,derived
2449,"jeter, richard","jeter, richard",normalized,derived
2449,"Jeter, Richard","jeter, richard",paternal_surname,derived
2450,"Rivera Rodriguez, Norberto","rivera rodriguez, norberto",canonical,derived
2450,"Rivera Rodriguez, Norberto","rivera rodriguez, norberto",enciclopedia,bsnpr
2450,Norberto Rivera Rodriguez,norberto rivera rodriguez,given_family_order,derived
2450,"Rivera Rodriguez, N.","rivera rodriguez, n",initial,derived
2450,"Rivera, N.","rivera, n",initial,derived
2450,"rivera rodriguez, norberto","rivera rodriguez, norberto",normalized,derived
2450,"Rivera Rodriguez, Norberto","rivera rodriguez, norberto",paternal_surname,derived
2450,"Rivera, Norberto","rivera, norberto",paternal_surname,derived
2451,"Parillon Callwood, Steve","parillon callwood, steve",canonical,derived
2451,"Parillon Callwood, Steve","parillon callwood, steve",enciclopedia,bsnpr
2451,Steve Parillon Callwood,steve parillon callwood,given_family_order,derived
2451,"Parillon Callwood, S.","parillon callwood, s",initial,derived
2451,"Parillon, S.","parillon, s",initial,derived
2451,"parillon callwood, steve","parillon callwood, steve",normalized,derived
2451,"Parillon Callwood, Steve","parillon callwood, steve",paternal_surname,derived
2451,"Parillon, Steve","parillon, steve",paternal_surname,derived
2452,"Wingate, Major","wingate, major",canonical,derived
2452,"Wingate, Major","wingate, major",enciclopedia,bsnpr
2452,Major Wingate,major wingate,given_family_order,derived
2452,"Wingate, M.","wingate, m",initial,derived
2452,"wingate, major","wingate, major",normalized,derived
2452,"Wingate, Major","wingate, major",paternal_surname,derived
2453,"Gonzalez, Hector","gonzalez, hector",canonical,derived
2453,"Gonzalez, Hector","gonzalez, hector",enciclopedia,bsnpr
2453,Hector Gonzalez,hector gonzalez,given_family_order,derived
2453,"Gonzalez, H.","gonzalez, h",initial,derived
2453,"gonzalez, hector","gonzalez, hector",normalized,derived
2453,"Gonzalez, Hector","gonzalez, hector",paternal_surname,derived
2454,"Franklin, Kavossy","franklin, kavossy",canonical,derived
2454,"Franklin, Kavossy","franklin, kavossy",enciclopedia,bsnpr
2454,Kavossy Franklin,kavossy franklin,given_family_order,derived
2454,"Franklin, K.","franklin, k",initial,derived
2454,"franklin, kavossy","franklin, kavossy",normalized,derived
2454,"Franklin, Kavossy","franklin, kavossy",paternal_surname,derived
2455,"Rosario, Karel","rosario, karel",canonical,derived
2455,"Rosario, Karel","rosario, karel",enciclopedia,bsnpr
2455,Karel Rosario,karel rosario,given_family_order,derived
2455,"Rosario, K.","rosario, k",initial,derived
2455,"rosario, karel","rosario, karel",normalized,derived
2455,"Rosario, Karel","rosario, karel",paternal_surname,derived
2456,"White, Rodney","white, rodney",canonical,derived
2456,"White, Rodney","white, rodney",enciclopedia,bsnpr
2456,Rodney White,rodney white,given_family_order,derived
2456,"White, R.","white, r",initial,derived
2456,"white, rodney","white, rodney",normalized,derived
2456,"White, Rodney","white, rodney",paternal_surname,derived
2457,"Ibekwe, Ekenechukwu","ibekwe, ekenechukwu",canonical,derived
2457,"Ibekwe, Ekenechukwu","ibekwe, ekenechukwu",enciclopedia,bsnpr
2457,Ekenechukwu Ibekwe,ekenechukwu ibekwe,given_family_order,derived
2457,"Ibekwe, E.","ibekwe, e",initial,derived
2457,"ibekwe, ekenechukwu","ibekwe, ekenechukwu",normalized,derived
2457,"Ibekwe, Ekenechukwu","ibekwe, ekenechukwu",paternal_surname,derived
2458,"Rice, Darius","rice, darius",canonical,derived
2458,"Rice, Darius","rice, darius",enciclopedia,bsnpr
2458,Darius Rice,darius rice,given_family_order,derived
2458,"Rice, D.","rice, d",initial,derived
2458,"rice, darius","rice, darius",normalized,derived
2458,"Rice, Darius","rice, darius",paternal_surname,derived
