game_id,season,date,team_raw,jersey,player_raw,bsnpr_id,minutes,fg2m,fg2a,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,pf,tov,pts,box_check,confidence,source_id,source_url,retrieved_at
BS22230,2002,2002-07-19,SANTURCE,22,"Byrd, Charlie",,45,7,12,3,10,8,9,2,4,6,3,3,0,3,4,31,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827150624id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22230&grupo=,2026-09-08T16:23:48Z
BS22230,2002,2002-07-19,SANTURCE,33,"Falcon, Alex",,22,4,5,0,0,3,3,2,4,6,0,0,0,0,0,11,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827150624id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22230&grupo=,2026-09-08T16:23:48Z
BS22230,2002,2002-07-19,SANTURCE,4,"Ortiz, Jose",,44,8,14,0,1,5,8,4,7,11,4,0,3,2,5,21,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827150624id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22230&grupo=,2026-09-08T16:23:48Z
BS22230,2002,2002-07-19,SANTURCE,42,"Aubry, Jeffrey",,23,4,12,0,0,0,2,7,3,10,2,0,1,5,2,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827150624id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22230&grupo=,2026-09-08T16:23:48Z
BS22230,2002,2002-07-19,SANTURCE,9,"Santiago, Edwin",,15,3,4,2,3,3,3,1,1,2,0,0,0,1,1,15,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827150624id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22230&grupo=,2026-09-08T16:23:48Z
BS22231,2002,2002-07-19,MAYAGUEZ,10,"Guibert, Andres",,37,10,16,0,0,7,10,1,9,10,2,1,0,4,8,27,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,MAYAGUEZ,11,"Morales, Ferdinand",,14,2,3,1,4,3,4,1,0,1,1,1,0,2,1,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,MAYAGUEZ,13,"Brown, Tyler",,10,0,1,1,1,0,0,0,1,1,0,0,0,4,3,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,MAYAGUEZ,14,"Collado, Roberto",,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,MAYAGUEZ,15,"Latimer, Antonio",193,22,1,6,0,0,0,0,2,1,3,1,0,0,2,4,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,MAYAGUEZ,18,"Lazor, Robert",2037,40,2,9,2,4,1,2,3,8,11,3,0,1,2,0,11,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,MAYAGUEZ,19,"Latson, Therome",,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,MAYAGUEZ,25,"Davila, Miguel",,40,2,3,2,5,1,1,0,2,2,4,2,0,1,3,11,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,MAYAGUEZ,6,"Garcia, Elmyr",,30,2,5,3,7,2,2,1,1,2,1,1,0,1,2,15,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,PONCE,10,"Hatton, Bobby",,36,6,8,4,7,0,2,1,5,6,3,0,0,2,5,24,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,PONCE,12,"Ricardo, Osiris",,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,PONCE,16,"Vega, Orlando",1759,18,2,3,2,3,0,0,0,1,1,0,0,0,1,0,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,PONCE,24,"Jourdon, Keenan",,40,4,8,0,1,3,6,4,3,7,4,0,0,4,5,11,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,PONCE,4,"Colon, Javier",1011,35,1,4,0,3,3,4,0,4,4,8,1,0,3,4,5,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,PONCE,5,"Casiano, Eddie",498,32,4,6,4,10,4,4,0,3,3,3,1,0,2,2,24,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,PONCE,55,"Elisma, Eddie",499,20,4,5,2,7,0,0,1,2,3,0,1,2,4,0,14,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22231,2002,2002-07-19,PONCE,7,"Soto, Eugenio",651,17,1,1,0,0,0,2,3,5,8,2,0,1,5,2,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020822035217id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22231&grupo=,2026-09-08T15:51:31Z
BS22232,2002,2002-07-19,QUEBRADILLAS,10,"Nieves, Jose",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,11,"Curbelo, Joel",,39,3,9,2,9,1,2,1,0,1,0,1,1,4,1,13,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,12,"Colon, Francisco",,10,1,1,0,0,0,0,0,1,1,0,1,0,0,0,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,14,"Lockhart, Ian",914,39,5,8,1,3,4,4,5,14,19,1,1,1,3,1,17,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,15,"Novas, Rafael",,24,1,5,0,0,1,2,6,4,10,0,0,0,3,0,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,17,"Morales, Alfredo",,7,0,0,1,2,3,4,1,1,2,0,0,0,1,1,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,18,"Calderon, Axel",,6,0,0,0,0,0,0,1,1,2,0,0,0,2,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,4,"Venzen, Gilberto",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,5,"Dalmau, Raymond",,39,7,11,0,3,4,8,1,3,4,8,1,0,3,3,18,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,QUEBRADILLAS,7,"Dalmau, Ricardo",1992,34,10,16,1,3,2,2,1,3,4,2,0,0,4,6,25,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,10,"Melendez, Orlando",,31,3,4,1,1,4,4,0,1,1,0,0,0,2,1,13,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,12,"Caanen, Wilhelmus",,5,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,13,"Coyne, Robert",,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,15,"Febres, Arnaldo",,22,4,5,0,0,1,2,1,4,5,1,1,1,4,1,9,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,17,"Dalmau, Christian",382,38,5,10,3,8,3,5,0,7,7,6,1,0,5,2,22,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,18,"Barea, Irving",,6,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,20,"Ayuso, Larry",574,37,3,8,4,11,3,3,1,1,2,3,0,0,3,4,21,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,4,"Taylor, Eric",,40,2,5,0,0,1,5,5,3,8,0,0,2,3,3,5,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,5,"Agosto, Jose",,15,0,2,1,5,0,0,1,1,2,0,0,0,1,0,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22232,2002,2002-07-19,SAN GERMAN,7,"Quinones, Nelson",,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021116063930id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22232&grupo=,2026-09-08T16:26:20Z
BS22233,2002,2002-07-21,BAYAMON,1,"Rivera, Eddie",,13,1,1,0,3,0,0,0,1,1,2,0,0,1,1,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,10,"Cruz, Alvin",,11,1,1,1,5,0,0,0,1,1,4,0,0,0,1,5,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,12,"Padilla, Edgar",,4,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,14,"Rivera, Jorge",1127,17,3,5,0,0,1,2,0,4,4,0,0,4,4,1,7,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,18,"Narvaez, Manuel",1562,12,4,6,0,0,2,2,3,1,4,0,0,0,4,1,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,30,"Jones, Joel",1064,23,3,6,2,10,0,0,3,4,7,2,0,1,2,2,12,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,32,"Santiago, Eddin",502,23,0,1,0,3,0,0,0,2,2,8,1,0,1,1,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,4,"Western, Franklyn",,30,8,13,0,0,0,0,2,0,2,0,1,0,2,2,16,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,44,"Jones, Kenyon",1405,18,6,8,0,0,3,3,4,4,8,0,0,0,2,2,15,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,55,"Santiago, Daniel",427,11,1,7,0,0,0,0,2,1,3,2,0,0,4,1,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,6,"Travieso, Carmelo",,35,1,4,4,7,0,0,0,1,1,4,1,2,1,2,14,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,BAYAMON,8,"Cabrera, Ruben",,3,1,2,0,0,0,0,1,0,1,1,0,0,0,1,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,10,"Hatton, Bobby Joe",2074,30,4,6,1,2,3,5,2,2,4,3,3,0,2,1,14,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,11,"Martinez, Carlos",,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,12,"Ricardo, Osiris",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,13,"Rosa, Luis",,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,15,"Colon, Gabriel",773,3,2,3,0,0,0,0,0,1,1,0,0,1,0,0,4,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,16,"Vega, Orlando",1759,15,1,6,0,2,1,1,0,3,3,0,0,0,1,1,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,18,"Orta, Raul",1946,12,0,1,3,4,0,0,0,0,0,1,0,0,1,0,9,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,24,"Jourdon, Keenan",,26,4,6,1,1,4,4,2,7,9,1,0,0,1,0,15,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,33,"Nieves, Ivan",954,3,0,0,2,3,0,0,0,0,0,1,0,0,0,0,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,4,"Colon, Javier",1011,37,4,10,1,4,3,4,0,4,4,13,3,0,3,1,14,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,5,"Casiano, Eddie",498,22,5,9,3,6,0,0,1,3,4,2,0,1,0,1,19,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,55,"Elisma, Eddie",499,30,6,15,0,0,11,13,9,3,12,2,1,3,1,1,23,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22233,2002,2002-07-21,PONCE,7,"Soto, Eugenio",651,13,1,1,0,0,0,0,3,1,4,1,0,0,5,0,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20021107033837id_/http://www.bsnpr.com:80/gamestatwide.asp?r=BS22233&grupo=,2026-09-08T16:25:06Z
BS22234,2002,2002-07-21,CAGUAS,10,"Rivera, Alexander",,37,2,10,0,2,4,4,5,6,11,6,1,0,3,3,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,14,"Allende, Luis",,30,5,9,4,7,6,6,1,5,6,2,0,0,2,3,28,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,15,"Rivas, Luis",,13,3,6,0,0,2,3,0,2,2,2,0,2,3,0,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,22,"Melendez, Ricardo",1995,19,4,6,0,1,0,0,0,1,1,1,1,0,0,1,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,32,"Sanchez, Ricardo",,7,1,2,0,1,0,0,1,1,2,0,1,0,0,1,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,33,"Huertas, David",451,5,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,34,"Berges, Pedro",,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,36,"Ramos, Peter John",1836,24,2,5,0,0,0,0,1,8,9,1,1,3,3,3,4,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,4,"Colon, Angel",,25,2,8,1,6,0,0,3,2,5,1,0,0,1,1,7,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,7,"Rodriguez, Andres",87,19,0,0,2,6,0,0,0,3,3,1,1,0,1,1,6,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,CAGUAS,9,"Carter, James",,19,3,10,0,0,6,6,0,3,3,1,0,0,1,3,12,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,11,"Morales, Ferdinand",,20,2,6,0,4,1,2,4,5,9,2,1,0,2,2,5,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,13,"Brown, Tyler",,23,4,7,4,7,5,5,0,0,0,0,3,0,2,1,25,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,14,"Collado, Roberto",,15,0,1,0,0,0,0,0,3,3,1,0,0,2,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,15,"Latimer, Antonio",193,27,7,14,1,1,2,4,1,8,9,3,0,1,3,3,19,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,16,"Ramirez, Sean",,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,17,"Martinez, Freddie",,5,0,1,1,2,0,0,2,0,2,1,1,1,0,1,3,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,18,"Lazor, Robert",2037,28,8,12,4,7,1,2,4,9,13,0,0,2,2,0,29,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,19,"Latson, Therome",,10,2,4,0,0,1,2,3,3,6,1,0,0,0,0,5,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,25,"Davila, Miguel",,29,1,8,2,3,2,2,2,5,7,4,2,0,1,1,10,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
BS22234,2002,2002-07-21,MAYAGUEZ,6,"Garcia, Elmyr",,36,1,2,2,10,0,0,2,4,6,5,1,0,2,1,8,ok,single-source,wayback_bsnpr_games,https://web.archive.org/web/20020827144438id_/http://bsnpr.com:80/gamestatwide.asp?r=BS22234&grupo=,2026-09-08T15:53:22Z
